Column1,Column2,,CTDT_charge.Tr1221,CTDT_secondarystruct.Tr1221,CTDT_solventaccess.Tr1331,CTDT_hydrophobicity_CASG920101.Tr1331,CTDT_hydrophobicity_ARGP820101.Tr2332,CTDT_polarizability.Tr1331,CTDT_hydrophobicity_ARGP820101.Tr1221,CTDT_hydrophobicity_ZIMJ680101.Tr1331,PAAC_Xc1.C,CTDD_hydrophobicity_ZIMJ680101.2.residue25
AGL97649_XWJ525VGF_Avian_2011.397222,A,XWJ525VGF,0.16036036,0.252252252,0.198198198,0.183783784,0.144144144,0.154954955,0.252252252,0.297297297,13.23666348,18.16546763
AHZ42525_XVA915HBS_Avian_2011.397222,A,XVA915HBS,0.15921288,0.254025045,0.196779964,0.184257603,0.143112701,0.153846154,0.252236136,0.296958855,13.24559932,18.75
ALT66925_WDL591TEK_Avian_2009.05,A,WDL591TEK,0.157423971,0.243291592,0.196779964,0.184257603,0.141323792,0.153846154,0.24686941,0.296958855,13.26644901,18.57142857
ADG86151_VJV871AKS_Avian_2008.777778,A,VJV871AKS,0.161870504,0.248201439,0.196043165,0.185251799,0.143884892,0.154676259,0.251798561,0.300359712,13.23620964,19.03052065
ADU53698_LTN091PCL_Avian_2008.602778,A,LTN091PCL,0.161001789,0.250447227,0.198568873,0.184257603,0.14490161,0.153846154,0.250447227,0.300536673,13.23572798,18.75
ALT67234_FFV872JNS_Avian_2009.038889,A,FFV872JNS,0.164579606,0.250447227,0.194991055,0.18783542,0.146690519,0.153846154,0.245080501,0.302325581,13.23468145,18.75
AMQ30517_UBU975ERC_Avian_2009.583333,A,UBU975ERC,0.153846154,0.252236136,0.198568873,0.184257603,0.139534884,0.155635063,0.248658318,0.298747764,13.27417026,18.57142857
AGL52941_CRU047NYT_Avian_2010,A,CRU047NYT,0.157423971,0.248658318,0.198568873,0.18783542,0.143112701,0.153846154,0.252236136,0.296958855,13.25589363,18.57142857
AGL52977_JZM813NCB_Avian_2010,A,JZM813NCB,0.161001789,0.248658318,0.194991055,0.184257603,0.14490161,0.153846154,0.254025045,0.298747764,13.24968872,18.57142857
AGL52890_ERR545HLP_Avian_2010,A,ERR545HLP,0.157423971,0.248658318,0.194991055,0.182468694,0.143112701,0.153846154,0.255813953,0.300536673,13.26515572,18.57142857
AGL53085_SFU785TUS_Avian_2010,A,SFU785TUS,0.157423971,0.250447227,0.194991055,0.184257603,0.141323792,0.153846154,0.250447227,0.300536673,13.25978515,18.57142857
AGL52953_GNA356PGV_Avian_2010,A,GNA356PGV,0.153846154,0.250447227,0.198568873,0.184257603,0.141323792,0.153846154,0.254025045,0.300536673,13.28196291,18.57142857
AGL53181_GIY429GRH_Avian_2010,A,GIY429GRH,0.15921288,0.250447227,0.198568873,0.184257603,0.143112701,0.155635063,0.252236136,0.300536673,13.23946109,18.57142857
AGL53325_PXU146ICC_Avian_2010,A,PXU146ICC,0.157423971,0.250447227,0.198568873,0.184257603,0.141323792,0.153846154,0.254025045,0.300536673,13.26085581,18.57142857
AGL53157_IEP219KCI_Avian_2010,A,IEP219KCI,0.157423971,0.250447227,0.198568873,0.184257603,0.141323792,0.153846154,0.250447227,0.300536673,13.25100622,18.57142857
AGB98249_XGF844ARZ_Avian_2010.475,A,XGF844ARZ,0.157423971,0.252236136,0.194991055,0.184257603,0.141323792,0.150268336,0.250447227,0.298747764,13.26191148,18.57142857
AFK75188_SBM265DVB_Avian_2010.591667,A,SBM265DVB,0.153846154,0.250447227,0.200357782,0.184257603,0.141323792,0.150268336,0.250447227,0.298747764,13.26382211,18.75
APH09614_PSZ182JZW_Avian_2013.719444,A,PSZ182JZW,0.153846154,0.24686941,0.196779964,0.180679785,0.139534884,0.150268336,0.255813953,0.298747764,13.26300503,18.75
AGE03236_AWL097QCS_Avian_2010.947222,A,AWL097QCS,0.153846154,0.24686941,0.194991055,0.184257603,0.141323792,0.152057245,0.254025045,0.298747764,13.28016306,18.57142857
AHL82983_JGC969TLY_Avian_2012.038889,A,JGC969TLY,0.153846154,0.250447227,0.196779964,0.184257603,0.141323792,0.148479428,0.250447227,0.298747764,13.26478055,18.75
ALT67739_JQN153KLH_Avian_2009.063889,A,JQN153KLH,0.157423971,0.250447227,0.200357782,0.184257603,0.141323792,0.153846154,0.250447227,0.298747764,13.26429683,18.57142857
AGL52878_QYI220DJT_Avian_2010,A,QYI220DJT,0.157423971,0.250447227,0.196779964,0.186046512,0.137745975,0.153846154,0.24686941,0.302325581,13.2551078,18.57142857
ALT67468_CRU033AUI_Avian_2009.063889,A,CRU033AUI,0.157423971,0.248658318,0.202146691,0.184257603,0.141323792,0.150268336,0.250447227,0.298747764,13.24104186,18.57142857
AGL97638_NTY790JRN_Avian_2008.733333,A,NTY790JRN,0.159709619,0.252268603,0.199637024,0.183303085,0.139745917,0.156079855,0.252268603,0.301270417,12.46402525,18.11594203
ALT67751_RBN123PRA_Avian_2008.855556,A,RBN123PRA,0.157423971,0.250447227,0.200357782,0.178890877,0.141323792,0.155635063,0.254025045,0.296958855,13.264404,18.57142857
AHA11483_JCI218LVW_Avian_2009.6,A,JCI218LVW,0.153846154,0.24686941,0.196779964,0.180679785,0.141323792,0.155635063,0.254025045,0.295169946,13.25428673,18.57142857
AHA57083_KCR021KPH_Avian_2009.719444,A,KCR021KPH,0.153846154,0.24686941,0.198568873,0.180679785,0.141323792,0.155635063,0.254025045,0.295169946,13.24165184,18.57142857
AFY05941_JLE087BMF_Avian_2007.711111,A,JLE087BMF,0.162790698,0.250447227,0.200357782,0.182468694,0.14490161,0.157423971,0.243291592,0.296958855,13.22009275,15
AFY06116_TYA030WUV_Avian_2007.638889,A,TYA030WUV,0.153846154,0.250447227,0.196779964,0.182468694,0.143112701,0.157423971,0.252236136,0.298747764,13.25031435,15
ALT67300_IEI175MEG_Avian_2009.908333,A,IEI175MEG,0.161001789,0.252236136,0.196779964,0.184257603,0.141323792,0.15921288,0.250447227,0.298747764,13.23133424,15
ACZ36907_WKJ068WZF_Avian_2005,A,WKJ068WZF,0.157423971,0.252236136,0.198568873,0.184257603,0.141323792,0.152057245,0.250447227,0.298747764,13.26490351,18.57142857
AGE02718_XBH281QZI_Avian_2010.858333,A,XBH281QZI,0.157423971,0.250447227,0.198568873,0.18783542,0.141323792,0.153846154,0.250447227,0.302325581,13.26473022,18.75
AEM76462_ROB398LIJ_Avian_2009.933333,A,ROB398LIJ,0.161001789,0.250447227,0.198568873,0.180679785,0.141323792,0.157423971,0.257602862,0.295169946,13.25016583,18.75
ALT67246_LAG515TZD_Avian_2009.038889,A,LAG515TZD,0.161001789,0.250447227,0.196779964,0.184257603,0.143112701,0.153846154,0.252236136,0.302325581,13.2494167,18.75
ADG86153_LHF046ZKN_Avian_2008.677778,A,LHF046ZKN,0.158273381,0.25,0.199640288,0.185251799,0.142086331,0.154676259,0.25,0.300359712,13.24301926,18.31238779
ADG86154_IAT313YXK_Avian_2007.319444,A,IAT313YXK,0.161870504,0.25,0.199640288,0.185251799,0.145683453,0.154676259,0.25,0.300359712,13.228623,18.31238779
ACY67455_VSA594MEZ_Avian_2007.597222,A,VSA594MEZ,0.162361624,0.243542435,0.197416974,0.184501845,0.134686347,0.158671587,0.254612546,0.298892989,11.65096334,17.67955801
ABP49228_LYZ046SLU_Avian_2005.955556,A,LYZ046SLU,0.15921288,0.248658318,0.200357782,0.184257603,0.141323792,0.155635063,0.24686941,0.298747764,13.25325545,18.57142857
ADP07328_PXF409SSH_Avian_2006.85,A,PXF409SSH,0.161001789,0.250447227,0.198568873,0.184257603,0.141323792,0.155635063,0.250447227,0.298747764,13.24862626,18.75
AGE00591_PVP942QMK_Avian_2010.888889,A,PVP942QMK,0.157423971,0.252236136,0.198568873,0.184257603,0.135957066,0.155635063,0.252236136,0.291592129,13.24995695,18.75
AGL53109_YMH780SVO_Avian_2010,A,YMH780SVO,0.157423971,0.250447227,0.198568873,0.18783542,0.137745975,0.153846154,0.250447227,0.302325581,13.24315621,18.75
ADP07559_OFI235WWB_Avian_2007.072222,A,OFI235WWB,0.162790698,0.250447227,0.198568873,0.184257603,0.14490161,0.153846154,0.254025045,0.298747764,13.22553563,18.57142857
ADP95418_PPF924NUT_Avian_2006.930556,A,PPF924NUT,0.161001789,0.250447227,0.194991055,0.184257603,0.14490161,0.152057245,0.250447227,0.298747764,13.2359858,18.57142857
ADP07284_LUO857JFL_Avian_2007.005556,A,LUO857JFL,0.161001789,0.250447227,0.198568873,0.184257603,0.14490161,0.153846154,0.250447227,0.298747764,13.23628539,18.57142857
ADP06962_ATR637IRU_Avian_2007.063889,A,ATR637IRU,0.161001789,0.250447227,0.196779964,0.184257603,0.14490161,0.152057245,0.250447227,0.298747764,13.23449455,18.57142857
AGG82967_AFH603ILS_Avian_2010.602778,A,AFH603ILS,0.161001789,0.250447227,0.198568873,0.177101968,0.141323792,0.153846154,0.26118068,0.296958855,13.25353755,18.57142857
ADP06994_DNV632CJY_Avian_2007.072222,A,DNV632CJY,0.157423971,0.252236136,0.200357782,0.186046512,0.143112701,0.152057245,0.252236136,0.305903399,13.25782414,18.57142857
ADP07537_NJG386NHS_Avian_2007.072222,A,NJG386NHS,0.157423971,0.252236136,0.200357782,0.186046512,0.143112701,0.152057245,0.252236136,0.302325581,13.2567936,18.57142857
ADP07504_DJH358WLG_Avian_2007.063889,A,DJH358WLG,0.157423971,0.252236136,0.200357782,0.186046512,0.143112701,0.152057245,0.252236136,0.300536673,13.25367793,18.57142857
ADP07515_PVE315ACR_Avian_2007.063889,A,PVE315ACR,0.157423971,0.252236136,0.200357782,0.186046512,0.143112701,0.152057245,0.252236136,0.300536673,13.25568092,18.57142857
ALT67258_CTL867TNT_Avian_2009.947222,A,CTL867TNT,0.157423971,0.250447227,0.200357782,0.184257603,0.141323792,0.157423971,0.250447227,0.298747764,13.25441652,18.57142857
ALZ48250_ZMK096KMM_Avian_2011.722222,A,ZMK096KMM,0.157423971,0.250447227,0.198568873,0.18783542,0.14490161,0.152057245,0.24686941,0.302325581,13.2541761,18.57142857
AFY07193_NJQ984NFN_Avian_2009.094444,A,NJQ984NFN,0.157423971,0.254025045,0.198568873,0.180679785,0.139534884,0.153846154,0.252236136,0.296958855,13.27297365,18.57142857
ALT67408_FAB134TWD_Avian_2009.005556,A,FAB134TWD,0.157423971,0.24686941,0.196779964,0.184257603,0.141323792,0.153846154,0.250447227,0.300536673,13.23633981,18.57142857
ALT67492_TTM301MDD_Avian_2010.191667,A,TTM301MDD,0.157423971,0.243291592,0.200357782,0.182468694,0.141323792,0.155635063,0.250447227,0.298747764,13.24542052,18.75
ALT67009_CRS340KTW_Avian_2009.95,A,CRS340KTW,0.157423971,0.250447227,0.196779964,0.186046512,0.143112701,0.153846154,0.248658318,0.302325581,13.24497881,18.57142857
AMD38712_ZWR528CRJ_Avian_2016,A,ZWR528CRJ,0.166368515,0.245080501,0.196779964,0.182468694,0.141323792,0.161001789,0.257602862,0.298747764,13.23829122,18.75
AQZ41853_LSY039AUC_Avian_2016.036111,A,LSY039AUC,0.161921708,0.243772242,0.195729537,0.181494662,0.140569395,0.15658363,0.252669039,0.297153025,13.24748302,19.36056838
AQZ41865_CNE531ROK_Avian_2016.038889,A,CNE531ROK,0.162790698,0.245080501,0.196779964,0.182468694,0.141323792,0.157423971,0.254025045,0.298747764,13.2422456,18.75
AMD38724_WWN827QSH_Avian_2016.038889,A,WWN827QSH,0.162790698,0.245080501,0.196779964,0.182468694,0.139534884,0.157423971,0.255813953,0.295169946,13.24200391,19.46428571
AQS25644_XAY663BHH_Avian_2016.063889,A,XAY663BHH,0.157423971,0.245080501,0.198568873,0.186046512,0.137745975,0.157423971,0.250447227,0.298747764,13.25596553,18.75
AQS25620_ITN842GVX_Avian_2015.908333,A,ITN842GVX,0.157423971,0.245080501,0.196779964,0.184257603,0.141323792,0.155635063,0.250447227,0.298747764,13.24332027,18.75
AQS26353_CJJ445TDI_Avian_2016.069444,A,CJJ445TDI,0.157423971,0.24686941,0.193202147,0.191413238,0.143112701,0.15921288,0.248658318,0.305903399,13.23136959,18.21428571
AQS26365_PSU688SBV_Avian_2016.088889,A,PSU688SBV,0.157423971,0.24686941,0.196779964,0.189624329,0.141323792,0.15921288,0.250447227,0.302325581,13.23854723,18.21428571
AQS26449_RAO856BKG_Avian_2016.088889,A,RAO856BKG,0.157423971,0.24686941,0.193202147,0.186046512,0.14490161,0.155635063,0.250447227,0.300536673,14.00922797,18.57142857
AQS25502_VSV794COL_Avian_2016.072222,A,VSV794COL,0.157423971,0.24686941,0.196779964,0.191413238,0.141323792,0.155635063,0.24686941,0.302325581,13.24139808,18.57142857
AQS25514_NKA074AJN_Avian_2016.080556,A,NKA074AJN,0.157423971,0.24686941,0.196779964,0.184257603,0.141323792,0.155635063,0.24686941,0.300536673,13.22644031,18.57142857
APD69287_TUF185AZO_Avian_2015.241667,A,TUF185AZO,0.157423971,0.24686941,0.198568873,0.180679785,0.141323792,0.155635063,0.254025045,0.295169946,13.25030448,18.75
APD69299_ALC441SRT_Avian_2015.241667,A,ALC441SRT,0.161001789,0.24686941,0.198568873,0.180679785,0.141323792,0.157423971,0.254025045,0.295169946,13.24708639,18.75
AQS25668_YIS832FGE_Avian_2016.066667,A,YIS832FGE,0.157423971,0.24686941,0.194991055,0.184257603,0.141323792,0.155635063,0.250447227,0.298747764,13.24376959,18.57142857
AQS25834_QZM898QIB_Avian_2016.002778,A,QZM898QIB,0.157423971,0.245080501,0.196779964,0.184257603,0.141323792,0.155635063,0.250447227,0.298747764,13.24491204,18.57142857
APD69311_UGD420RFG_Avian_2015.241667,A,UGD420RFG,0.157423971,0.243291592,0.196779964,0.180679785,0.141323792,0.157423971,0.254025045,0.295169946,13.24408114,18.75
ALL26424_MVY981IUM_Avian_2014.244444,A,MVY981IUM,0.164579606,0.24686941,0.196779964,0.184257603,0.141323792,0.15921288,0.250447227,0.300536673,13.2035861,18.57142857
AQS25905_VRK621RGD_Avian_2016.072222,A,VRK621RGD,0.157423971,0.24686941,0.200357782,0.186046512,0.141323792,0.152057245,0.24686941,0.302325581,13.24339437,18.57142857
AQS25917_MXI747YOZ_Avian_2016.072222,A,MXI747YOZ,0.157423971,0.24686941,0.196779964,0.182468694,0.141323792,0.155635063,0.250447227,0.300536673,13.25226092,18.57142857
ATY72614_ABN612WFB_Avian_2016.969444,A,ABN612WFB,0.157423971,0.24686941,0.196779964,0.184257603,0.141323792,0.155635063,0.250447227,0.298747764,13.2454393,18.57142857
ALL26627_ZEH743DZE_Avian_2014.280556,A,ZEH743DZE,0.157423971,0.245080501,0.193202147,0.184257603,0.141323792,0.155635063,0.24686941,0.302325581,13.24858897,18.57142857
AMP44579_KRY949VXQ_Avian_2014.633333,A,KRY949VXQ,0.15921288,0.241502683,0.194991055,0.186046512,0.143112701,0.15921288,0.248658318,0.296958855,13.25327229,18.75
APD69243_VTF537VHW_Avian_2015.258333,A,VTF537VHW,0.157423971,0.24686941,0.196779964,0.184257603,0.139534884,0.155635063,0.252236136,0.295169946,13.25204475,18.75
AQS26329_GOY480GKS_Avian_2015.944444,A,GOY480GKS,0.157423971,0.245080501,0.194991055,0.180679785,0.139534884,0.157423971,0.248658318,0.296958855,13.25814764,18.57142857
AHN97202_TCD479ODF_Avian_2013.708333,A,TCD479ODF,0.153846154,0.24686941,0.196779964,0.186046512,0.141323792,0.152057245,0.250447227,0.298747764,13.247334,18.75
AQS25584_IXY544NBH_Avian_2016.077778,A,IXY544NBH,0.155635063,0.248658318,0.196779964,0.180679785,0.139534884,0.153846154,0.252236136,0.298747764,13.25509484,18.75
APD69161_VFX826POW_Avian_2015.697222,A,VFX826POW,0.157423971,0.24686941,0.198568873,0.182468694,0.141323792,0.155635063,0.250447227,0.298747764,13.247102,18.57142857
AQS25810_QCX480MOW_Avian_2015.916667,A,QCX480MOW,0.157423971,0.248658318,0.196779964,0.184257603,0.141323792,0.157423971,0.250447227,0.298747764,13.24415174,18.57142857
APQ31697_NBK339DAR_Avian_2015.822222,A,NBK339DAR,0.157423971,0.24686941,0.200357782,0.184257603,0.137745975,0.157423971,0.254025045,0.298747764,13.24793621,18.57142857
AQS25656_BOD222ZCN_Avian_2016.063889,A,BOD222ZCN,0.157423971,0.248658318,0.200357782,0.186046512,0.139534884,0.155635063,0.248658318,0.302325581,13.2447354,18.57142857
ARB51617_EWP889VPN_Avian_2017.180556,A,EWP889VPN,0.161001789,0.243291592,0.191413238,0.182468694,0.143112701,0.155635063,0.248658318,0.300536673,13.2458681,18.75
ASK09716_XFA734QLF_Avian_2017.180556,A,XFA734QLF,0.161001789,0.243291592,0.194991055,0.182468694,0.141323792,0.157423971,0.250447227,0.298747764,13.24049458,18.75
ASK09632_PQD245EBI_Avian_2017.172222,A,PQD245EBI,0.163732394,0.241197183,0.191901408,0.183098592,0.142605634,0.156690141,0.25,0.297535211,13.23432753,19.15641476
ASK09596_PJK068OWU_Avian_2017.216667,A,PJK068OWU,0.157423971,0.241502683,0.193202147,0.182468694,0.141323792,0.155635063,0.250447227,0.298747764,13.24745178,18.57142857
ASK09620_RFS773KUR_Avian_2017.211111,A,RFS773KUR,0.157423971,0.245080501,0.193202147,0.186046512,0.14490161,0.152057245,0.24686941,0.302325581,13.23236241,15
ASK09788_GSI339RIB_Avian_2017.202778,A,GSI339RIB,0.161001789,0.243291592,0.196779964,0.186046512,0.143112701,0.157423971,0.252236136,0.298747764,13.21343836,18.75
ASK09776_TJN822PNU_Avian_2017.205556,A,TJN822PNU,0.157423971,0.243291592,0.194991055,0.182468694,0.141323792,0.155635063,0.250447227,0.298747764,13.23856902,18.75
ATY72933_AJV677KBS_Avian_2017.169444,A,AJV677KBS,0.157423971,0.243291592,0.196779964,0.184257603,0.141323792,0.157423971,0.250447227,0.298747764,13.2464721,18.57142857
ATY73281_HQE935HKL_Avian_2017.063889,A,HQE935HKL,0.164579606,0.245080501,0.194991055,0.184257603,0.143112701,0.157423971,0.248658318,0.295169946,13.21018424,18.75
ATY73433_UER944ZIP_Avian_2016.588889,A,UER944ZIP,0.162790698,0.245080501,0.194991055,0.189624329,0.143112701,0.15921288,0.248658318,0.298747764,13.24354578,18.75
ATY72679_PLF525CLI_Avian_2016.969444,A,PLF525CLI,0.161001789,0.243291592,0.194991055,0.184257603,0.143112701,0.155635063,0.252236136,0.298747764,13.22464965,18.57142857
AQS26129_OHL119VQM_Avian_2016.041667,A,OHL119VQM,0.157423971,0.241502683,0.194991055,0.182468694,0.141323792,0.155635063,0.250447227,0.298747764,13.24440322,18.57142857
AQS25704_EPH266HDP_Avian_2016.069444,A,EPH266HDP,0.157423971,0.243291592,0.191413238,0.184257603,0.141323792,0.155635063,0.250447227,0.298747764,13.24449394,18.75
AQS26317_VZY415RAQ_Avian_2015.938889,A,VZY415RAQ,0.157423971,0.243291592,0.194991055,0.182468694,0.141323792,0.155635063,0.24686941,0.298747764,13.23914104,18.75
ATY72696_BCI817TAF_Avian_2016.969444,A,BCI817TAF,0.157423971,0.239713775,0.198568873,0.184257603,0.139534884,0.155635063,0.252236136,0.296958855,13.2374394,18.75
ATY72640_IKZ406DFG_Avian_2016.969444,A,IKZ406DFG,0.157423971,0.243291592,0.194991055,0.184257603,0.141323792,0.152057245,0.24686941,0.298747764,13.24941185,18.57142857
AQS26037_UCO457ELZ_Avian_2015.372222,A,UCO457ELZ,0.157423971,0.24686941,0.194991055,0.184257603,0.143112701,0.153846154,0.248658318,0.302325581,13.22355578,18.75
ASJ81909_QOQ628GBT_Avian_2015.380556,A,QOQ628GBT,0.15921288,0.24686941,0.194991055,0.184257603,0.14490161,0.155635063,0.250447227,0.300536673,13.22150653,18.57142857
AIK26355_BDP909UCA_Avian_2014.252778,A,BDP909UCA,0.157423971,0.24686941,0.193202147,0.184257603,0.143112701,0.152057245,0.248658318,0.300536673,13.24377169,18.75
AQY18384_AFF316LXD_Avian_2012.058333,A,AFF316LXD,0.157423971,0.248658318,0.194991055,0.184257603,0.141323792,0.153846154,0.250447227,0.300536673,13.24250817,18.57142857
AHN96530_OYM980SRE_Avian_2013.744444,A,OYM980SRE,0.157423971,0.245080501,0.196779964,0.18783542,0.139534884,0.150268336,0.248658318,0.300536673,13.25109534,18.57142857
AKC45358_NHN552RCD_Avian_2013.083333,A,NHN552RCD,0.157423971,0.24686941,0.196779964,0.184257603,0.139534884,0.150268336,0.252236136,0.296958855,13.25569969,18.57142857
AHZ43946_MKF605LRG_Avian_2012.877778,A,MKF605LRG,0.157423971,0.24686941,0.200357782,0.184257603,0.141323792,0.153846154,0.250447227,0.295169946,13.25594068,18.57142857
AFN85519_QWK224FNH_Avian_2012.452778,A,QWK224FNH,0.162257496,0.243386243,0.194003527,0.181657848,0.137566138,0.158730159,0.255731922,0.292768959,13.25079701,18.48591549
ANM71974_OSD401IAK_Avian_2016.144444,A,OSD401IAK,0.169312169,0.239858907,0.194003527,0.192239859,0.148148148,0.160493827,0.252204586,0.310405644,12.40672145,22.53521127
AHA11452_OXR962BPE_Avian_2011.530556,A,OXR962BPE,0.161001789,0.24686941,0.202146691,0.186046512,0.146690519,0.155635063,0.252236136,0.296958855,13.25145079,18.57142857
AHZ43289_NRK714AUM_Avian_2012.916667,A,NRK714AUM,0.157423971,0.248658318,0.193202147,0.186046512,0.14490161,0.148479428,0.250447227,0.300536673,13.2302129,18.75
AQS25977_PSC703LKB_Avian_2014,A,PSC703LKB,0.157423971,0.24686941,0.196779964,0.184257603,0.141323792,0.152057245,0.250447227,0.298747764,13.24292913,18.57142857
AQS25550_LVF502DBB_Avian_2015.088889,A,LVF502DBB,0.15921288,0.24686941,0.198568873,0.182468694,0.143112701,0.152057245,0.248658318,0.296958855,13.24227413,18.57142857
ATY73182_CDE914YEK_Avian_2016.958333,A,CDE914YEK,0.157423971,0.248658318,0.200357782,0.184257603,0.143112701,0.152057245,0.248658318,0.295169946,13.24430605,18.57142857
ATY72943_IIY693JKR_Avian_2017.186111,A,IIY693JKR,0.161001789,0.24686941,0.200357782,0.184257603,0.141323792,0.153846154,0.254025045,0.293381038,13.22483708,18.57142857
AMQ31661_EFP386SYR_Avian_2015.005556,A,EFP386SYR,0.157423971,0.24686941,0.194991055,0.186046512,0.143112701,0.152057245,0.248658318,0.302325581,13.22775203,18.57142857
AGL97634_LYA710IDG_Avian_2012.180556,A,LYA710IDG,0.16468254,0.244047619,0.19047619,0.186507937,0.123015873,0.152777778,0.257936508,0.297619048,9.28464012,18.01980198
AGE08205_DLJ692DIZ_Avian_2011.041667,A,DLJ692DIZ,0.157423971,0.248658318,0.194991055,0.182468694,0.14490161,0.152057245,0.250447227,0.298747764,13.24552788,18.57142857
AHL82727_XMA080PIN_Avian_2011.866667,A,XMA080PIN,0.157423971,0.250447227,0.198568873,0.180679785,0.14490161,0.155635063,0.250447227,0.296958855,13.23880344,18.57142857
AGL97627_YAP646KYE_Avian_2011.691667,A,YAP646KYE,0.158558559,0.248648649,0.198198198,0.185585586,0.142342342,0.153153153,0.25045045,0.300900901,13.22028957,19.0647482
AGE00756_LXI814BKU_Avian_2010.830556,A,LXI814BKU,0.157423971,0.248658318,0.196779964,0.184257603,0.141323792,0.152057245,0.250447227,0.298747764,13.24835345,18.75
AQS25409_DJI625UST_Avian_2015.047222,A,DJI625UST,0.157423971,0.24686941,0.196779964,0.184257603,0.143112701,0.152057245,0.252236136,0.296958855,13.25008,18.75
AQS25596_KGC667SVT_Avian_2015.144444,A,KGC667SVT,0.157423971,0.254025045,0.194991055,0.18783542,0.141323792,0.152057245,0.24686941,0.298747764,13.23688178,18.57142857
ATY73154_QKX177VCZ_Avian_2016.922222,A,QKX177VCZ,0.162790698,0.255813953,0.191413238,0.191413238,0.143112701,0.157423971,0.248658318,0.293381038,13.18535732,15
