AOT87930.1	AOT87930.1
ANM88597.1	ALX28843.1
ANM88597.1	ALX28847.1
ANM88597.1	AKM15009.1
ANM88597.1	AIM39651.1
ANM88597.1	AIT16798.1
ANM88597.1	AIT16820.1
ANM88597.1	AIT16864.1
ANM88597.1	AIT16919.1
ANM88597.1	AIT16941.1
ANM88597.1	AIT16952.1
ANM88597.1	AIT16963.1
ANM88597.1	AIT16974.1
ANM88597.1	AIT17073.1
ANM88597.1	AIT17084.1
ANM88597.1	AIT17095.1
ANM88597.1	AIW63405.1
ANM88597.1	AII18897.1
ANM88597.1	AII18908.1
ANM88597.1	AII18919.1
ANM88597.1	AII18930.1
ANM88597.1	AII18941.1
ANM88597.1	AII18952.1
ANM88597.1	AII18963.1
ANM88597.1	AII18974.1
ANM88597.1	AII18985.1
ANM88597.1	AII18996.1
ANM88597.1	AII19007.1
ANM88597.1	AII19018.1
ANM88597.1	AII19029.1
ANM88597.1	AII19040.1
ANM88597.1	AII19051.1
ANM88597.1	AII19062.1
ANM88597.1	AIP92489.1
ANM88597.1	AIP92500.1
ANM88597.1	AIP92511.1
ANM88597.1	AIP92522.1
ANM88597.1	AIP92544.1
ANM88597.1	AIP92555.1
ANM88597.1	AIP92566.1
ANM88597.1	AIP92611.1
ANM88597.1	AIP92622.1
ANM88597.1	AIP92633.1
ANM88597.1	AIP92644.1
ANM88597.1	AIP92655.1
ANM88597.1	AIP92666.1
ANM88597.1	AIP92677.1
ANM88597.1	AIP92699.1
ANM88597.1	AIP92710.1
ANM88597.1	AIP92721.1
ANM88597.1	AIP92732.1
ANM88597.1	AIP92743.1
ANM88597.1	AIP92765.1
ANM88597.1	AIP92776.1
ANM88597.1	AIP92809.1
ANM88597.1	AIP93018.1
ANM88597.1	AID47913.1
ANM88597.1	AHB59339.1
ANM88597.1	AIM55855.1
ANM88597.1	AIM55900.1
ANM88597.1	AIM56002.1
ANM88597.1	AIM56134.1
ANM88597.1	AIM56189.1
ANM88597.1	AIM56343.1
ANM88597.1	AIM56509.1
ANM88619.1	ANM88619.1
ANM88740.1	ANM88740.1
ANM88740.1	ANM89796.1
ANM88806.1	ANM88806.1
ANM88850.1	ANM88850.1
ANM88927.1	ANM88927.1
ANM89070.1	ANM89070.1
ANM89136.1	ANM89136.1
ANM89136.1	AHA56812.1
ANM89312.1	ANM89312.1
ANM89422.1	ANM89422.1
ANM89554.1	ANM89554.1
ANM89554.1	ASU07516.1
ANM89719.1	ANM89719.1
ANM89818.1	ANM89818.1
ANM89895.1	ANM89895.1
ANM89895.1	AUH30268.1
ANM90214.1	ANM90214.1
ANM90390.1	ANM90390.1
ANM90500.1	ANM90500.1
ANM90555.1	ANM90555.1
ANM90610.1	ANM90610.1
ANM90808.1	ANM90808.1
ANM90841.1	ANM90841.1
ANN44981.1	ANN44981.1
ANN44993.1	ANN44993.1
AMP44554.1	AMP44554.1
AMP44554.1	ANE26861.1
AMP44554.1	ANE27121.1
AMP44554.1	ANE27198.1
AMP44554.1	AMB71964.1
AMP44554.1	ALX27700.1
AMP44554.1	ALX27722.1
AMP44554.1	ALX27777.1
AMP44554.1	ALX27788.1
AMP44554.1	ALH26816.1
AMP44554.1	AKJ81612.1
AMP44554.1	AUI43561.1
AMP44554.1	ARS00558.1
AMP44554.1	ARB16874.1
AMP44554.1	ARB17245.1
AMP44554.1	ARB17434.1
AMP44554.1	ARB17445.1
AMP44554.1	ARD26645.1
AMP44554.1	ARH16964.1
AMP44554.1	ARH17329.1
AMP44554.1	ARO40993.1
AMP44554.1	ARO43184.1
AMP44554.1	ARO44475.1
AMP44554.1	ARO44486.1
AMP44554.1	AQS20094.1
AMP44554.1	AQS20116.1
AMP44554.1	AQS96925.1
AMP44554.1	AQS97158.1
AMP44554.1	AQS98407.1
AMP44554.1	AQW36032.1
AMP44554.1	AQW36123.1
AMP44554.1	AHZ36143.1
AMP44554.1	AIM55911.1
AMP44554.1	AIM55933.1
AMP44554.1	AIM55955.1
AMP44554.1	AIM55980.1
AMP44554.1	AIM55991.1
AMP44554.1	AIM56013.1
AMP44554.1	AIM56024.1
AMP44554.1	AIM56057.1
AMP44554.1	AHL98467.1
AMR58596.1	AMR58596.1
AMU04330.1	AMU04330.1
AMU04330.1	AGK73006.1
AMU04330.1	ADM31675.1
AMU04330.1	ADK21830.1
AMU04330.1	ADK33848.1
AMU04330.1	BAQ19435.1
AMX74871.1	AMX74871.1
AMX74894.1	AMX74894.1
AMY15738.1	AMY15738.1
AMY15738.1	AMY15781.1
AMY15738.1	AMY15792.1
AMY15738.1	AMY15959.1
AMY15738.1	AMY16338.1
AMY15752.1	AMY15752.1
AMY15758.1	AMY15758.1
AMY15758.1	AMY15772.1
AMY15758.1	AMY15967.1
AMY15758.1	AMY16154.1
AMY15758.1	AMY16270.1
AMY15824.1	AMY15824.1
AMY15848.1	AMY15848.1
AMY15860.1	AMY15860.1
AMY15860.1	AMY15979.1
AMY15887.1	AMY15887.1
AMY15887.1	AMY16015.1
AMY15887.1	AMY16316.1
AMY15905.1	AMY15905.1
AMY15905.1	AMY16328.1
AMY15918.1	AMY15918.1
AMY15918.1	AMY16077.1
AMY15992.1	AMY15992.1
AMY16027.1	AMY16027.1
AMY16030.1	AMY16030.1
AMY16043.1	AMY16043.1
AMY16094.1	AMY16094.1
AMY16094.1	AMY16235.1
AMY16107.1	AMY16107.1
AMY16123.1	AMY16123.1
AMY16123.1	AMY16186.1
AMY16123.1	AKJ84186.1
AMY16123.1	AHB24794.1
AMY16131.1	AMY16131.1
AMY16131.1	AMY16279.1
AMY16131.1	AEI30075.1
AMY16196.1	AMY16196.1
AMY16225.1	AMY16225.1
ANA11354.1	ANA11354.1
ANA11354.1	AUC65446.1
ANA11526.1	ANA11526.1
ANE23932.1	ANE23932.1
ANE26594.1	ANE26594.1
ANE26773.1	ANE26773.1
ANE26784.1	ANE26784.1
ANE26879.1	ANE26879.1
ANE27088.1	ANE27088.1
ANE27088.1	ANE29573.1
ANE27088.1	AGV74446.1
ANE27088.1	AGV74457.1
ANE27088.1	AGV75733.1
ANE27132.1	ANE27132.1
ANE27187.1	ANE27187.1
ANE27530.1	ANE27530.1
ANE27677.1	ANE27677.1
ANE27754.1	ANE27754.1
ANE27754.1	ANE28271.1
ANE27798.1	ANE27798.1
ANE27798.1	ASK82977.1
ANE27875.1	ANE27875.1
ANE27985.1	ANE27985.1
ANE28524.1	ANE28524.1
ANE28563.1	ANE28563.1
ANE28563.1	ATY36435.1
ANE29085.1	ANE29085.1
ANE29288.1	ANE29288.1
ANE29357.1	ANE29357.1
ANE29357.1	AGB13207.1
ANE29626.1	ANE29626.1
ANE29645.1	ANE29645.1
ANE37267.1	ANE37267.1
ALX28819.1	ALX28819.1
ALX28819.1	AFP34814.1
ALX28879.1	ALX28879.1
ALX29498.1	ALX29498.1
ALX29734.1	ALX29734.1
ALX29757.1	ALX29757.1
ALX29757.1	ALX29921.1
ALX29850.1	ALX29850.1
ALX30004.1	ALX30004.1
ALX30203.1	ALX30203.1
ALX30226.1	ALX30226.1
ALX30226.1	ALX30319.1
AMA11262.1	AMA11262.1
AMA11284.1	AMA11284.1
AMA11295.1	AMA11295.1
AMA11295.1	AMA11408.1
AMA11295.1	AMA11583.1
AMA11342.1	AMA11342.1
AMA11342.1	AEI87081.1
AMA11419.1	AMA11419.1
AMA11484.1	AMA11484.1
AMA11495.1	AMA11495.1
AMA11638.1	AMA11638.1
AMA11638.1	AUH28551.1
AMA11638.1	AUI43865.1
AMA11638.1	AUP49430.1
AMA11659.1	AMA11659.1
AMA11692.1	AMA11692.1
AMA11737.1	AMA11737.1
AMB66673.1	AMB66673.1
AMB66673.1	AMB66684.1
AMB66673.1	AMB66695.1
AMB72348.1	AMB72348.1
ALH42350.1	ALH42350.1
AKQ10323.1	AKQ10323.1
AKQ10323.1	AII30823.1
AKQ10323.1	AHX38574.1
AKQ10323.1	AFN18535.1
AKQ10334.1	AKQ10334.1
AKQ10334.1	AKQ11159.1
AKQ10334.1	AKQ11335.1
AKQ10334.1	AIE49624.1
AKQ10334.1	AIE49635.1
AKQ10334.1	AIE49646.1
AKQ10334.1	AIE49657.1
AKQ10334.1	AIE49668.1
AKQ10334.1	AIE49691.1
AKQ10334.1	AIE49702.1
AKQ10334.1	AIE49713.1
AKQ10334.1	AIE49724.1
AKQ10334.1	AIE49735.1
AKQ10334.1	AIE49746.1
AKQ10334.1	AIE50925.1
AKQ10334.1	AGI53720.1
AKQ10334.1	AFE11286.1
AKQ10334.1	AFE11306.1
AKQ10334.1	AFN18946.1
AKQ10334.1	ADW82195.1
AKQ10334.1	ADW82205.1
AKQ10334.1	ADW82215.1
AKQ10334.1	ADW82225.1
AKQ10334.1	ADW82235.1
AKQ10334.1	ADW82245.1
AKQ10334.1	ADW82255.1
AKQ10334.1	ADW82265.1
AKQ10334.1	ADO25209.1
AKQ10334.1	ADG08379.1
AKQ10334.1	ADG08389.1
AKQ10334.1	ADG08399.1
AKQ10334.1	ADG08409.1
AKQ10334.1	ADG08419.1
AKQ10411.1	AKQ10411.1
AKQ10499.1	AKQ10499.1
AKQ10499.1	AFP35197.1
AKQ10499.1	AFP35207.1
AKQ10499.1	ADM13308.1
AKQ10499.1	ADM32055.1
AKQ10499.1	ADM32718.1
AKQ10499.1	ADM32728.1
AKQ10499.1	ADM32758.1
AKQ10499.1	ADM52551.1
AKQ10609.1	AKQ10609.1
AKQ10609.1	AIT16875.1
AKQ10609.1	AIT16996.1
AKQ10609.1	AHY84662.1
AKQ10642.1	AKQ10642.1
AKQ10763.1	AKQ10763.1
AKQ10763.1	AFN18756.1
AKQ10774.1	AKQ10774.1
AKQ10774.1	AIE50491.1
AKQ10774.1	AIE50502.1
AKQ10774.1	AIE50513.1
AKQ10774.1	AIE50524.1
AKQ10774.1	AIE50535.1
AKQ10774.1	AIE50546.1
AKQ10774.1	AIE50557.1
AKQ10774.1	AIE50568.1
AKQ10774.1	AIE50590.1
AKQ10774.1	AIE50601.1
AKQ10774.1	AIE50612.1
AKQ10774.1	AIE50635.1
AKQ10774.1	AIE50670.1
AKQ10774.1	AIE50681.1
AKQ10774.1	AIE50692.1
AKQ10774.1	AIE50703.1
AKQ10774.1	AIE50714.1
AKQ10774.1	AIE50725.1
AKQ10774.1	AIE50736.1
AKQ10774.1	AIE50759.1
AKQ10774.1	AIE50770.1
AKQ10807.1	AKQ10807.1
AKQ10807.1	AFN17430.1
AKQ10807.1	AFN18311.1
AKQ11049.1	AKQ11049.1
AKQ11049.1	ADM52701.1
AKQ11049.1	ADI48739.1
AKQ11137.1	AKQ11137.1
AKQ11137.1	AKQ11324.1
AKQ11203.1	AKQ11203.1
AKQ11214.1	AKQ11214.1
AKQ11236.1	AKQ11236.1
AKQ11258.1	AKQ11258.1
AKQ11258.1	AFN18008.1
AKQ11291.1	AKQ11291.1
AKQ11412.1	AKQ11412.1
AKQ11412.1	AGR50014.1
AKQ11456.1	AKQ11456.1
AKQ11456.1	AFP35988.1
AKQ11489.1	AKQ11489.1
AKQ11555.1	AKQ11555.1
AKQ11555.1	AKQ11566.1
AKQ11555.1	AKQ11610.1
AKQ11555.1	AKQ11654.1
AKQ11555.1	AKQ11665.1
AKQ11555.1	AKQ12006.1
AKQ11555.1	AKQ12490.1
AKQ11555.1	AKQ12545.1
AKQ11555.1	AFP35390.1
AKQ11555.1	AFP35450.1
AKQ11555.1	AFP35544.1
AKQ11555.1	AFP35636.1
AKQ11555.1	AFP35766.1
AKQ11555.1	AFP35786.1
AKQ11555.1	AFC18589.1
AKQ11555.1	AFK74642.1
AKQ11555.1	AFK74652.1
AKQ11555.1	AFN18163.1
AKQ11555.1	AEN55470.1
AKQ11555.1	AEI86751.1
AKQ11555.1	AEI86771.1
AKQ11555.1	AEI86781.1
AKQ11555.1	AEI86821.1
AKQ11555.1	AEI86831.1
AKQ11555.1	AEI87101.1
AKQ11555.1	AEI87111.1
AKQ43529.1	AKQ43529.1
AKQ43529.1	AEA02268.1
AKQ43529.1	AEO09137.1
AKQ43529.1	ABU62961.1
AKQ43529.1	CAP57892.1
AKQ43529.1	CAP57893.1
AKQ43529.1	CAP57894.1
AKT08480.1	AKT08480.1
AKT08480.1	AQS18976.1
AKT08558.1	AKT08558.1
AKV57415.1	AKV57415.1
AKV57532.1	AKV57532.1
AKV57532.1	ALE66486.1
AKV57532.1	ALH21612.1
AKV57532.1	AGG53616.1
AKV57603.1	AKV57603.1
AKV57611.1	AKV57611.1
AKV57624.1	AKV57624.1
ALB08235.1	ALB08235.1
ALD19306.1	ALD19306.1
ALD19306.1	AKJ80672.1
ALD19306.1	AKJ82482.1
ALD19306.1	AHB21801.1
ALD19306.1	AFR76490.1
ALD19429.1	ALD19429.1
ALD19493.1	ALD19493.1
ALD19493.1	ACA42437.1
ALG76819.1	ALG76819.1
ALG76831.1	ALG76831.1
ALG76857.1	ALG76857.1
ALH21636.1	ALH21636.1
ALH26261.1	ALH26261.1
ALH26261.1	ALH26267.1
ALH26261.1	ALH26285.1
ALH26261.1	ALH26298.1
ALH26261.1	ALH26336.1
ALH26261.1	ALH26918.1
ALH26261.1	AIM55844.1
ALH26277.1	ALH26277.1
ALH26376.1	ALH26376.1
ALH26438.1	ALH26438.1
ALH26619.1	ALH26619.1
ALH26668.1	ALH26668.1
ALH26673.1	ALH26673.1
ALH26743.1	ALH26743.1
ALH26851.1	ALH26851.1
ALJ53765.1	ALJ53765.1
ALJ53765.1	ALJ53793.1
ALJ53765.1	ALJ54117.1
ALJ53765.1	ALJ54204.1
ALJ53765.1	AHB22278.1
ALJ53765.1	ADM13208.1
ALJ54019.1	ALJ54019.1
ALJ54019.1	ALJ54207.1
ALJ54029.1	ALJ54029.1
ALJ54029.1	ALJ54065.1
AKA63620.1	AKA63620.1
AKC43902.1	AKC43902.1
AKC43902.1	AGX84933.1
AKC44625.1	AKC44625.1
AKC44625.1	AGI53629.1
AKC44625.1	AGI53697.1
AKC44839.1	AKC44839.1
AKC44998.1	AKC44998.1
AKC44998.1	AKC45133.1
AKC44998.1	AFK74622.1
AKC44998.1	AFK74632.1
AKC44998.1	AFG31137.1
AKC45010.1	AKC45010.1
AKC45010.1	AIE50212.1
AKC45010.1	AIE51422.1
AKC45030.1	AKC45030.1
AKC45090.1	AKC45090.1
AKC45105.1	AKC45105.1
AKC45105.1	AKC45118.1
AKC45125.1	AKC45125.1
AKC45163.1	AKC45163.1
AKC45206.1	AKC45206.1
AKC45206.1	AKJ84303.1
AKC45206.1	AGS41591.1
AKD00342.1	AKD00342.1
AKD00342.1	AGI54680.1
AKD00342.1	ADK33628.1
AKD00342.1	ADL32431.1
AKD00382.1	AKD00382.1
AKD00592.1	AKD00592.1
AKD00592.1	AJB43114.1
AKE37164.1	AKE37164.1
AKE37164.1	AIJ10917.1
AKE37203.1	AKE37203.1
AKE37203.1	AKE37252.1
AKE37210.1	AKE37210.1
AKE37278.1	AKE37278.1
AKE37531.1	AKE37531.1
AKE37531.1	AHM98741.1
AKE37541.1	AKE37541.1
AKE37551.1	AKE37551.1
AKE37561.1	AKE37561.1
AKE37591.1	AKE37591.1
AKH03235.1	AKH03235.1
AKH14385.1	AKH14385.1
AKJ80683.1	AKJ80683.1
AKJ80683.1	AKJ82886.1
AKJ80999.1	AKJ80999.1
AKJ81046.1	AKJ81046.1
AKJ81141.1	AKJ81141.1
AKJ81163.1	AKJ81163.1
AKJ81209.1	AKJ81209.1
AKJ81487.1	AKJ81487.1
AKJ81487.1	AJP13636.1
AKJ81487.1	AJY79589.1
AKJ81498.1	AKJ81498.1
AKJ81498.1	AKJ81905.1
AKJ81498.1	AKJ81972.1
AKJ81498.1	AEW46932.1
AKJ81509.1	AKJ81509.1
AKJ81520.1	AKJ81520.1
AKJ81531.1	AKJ81531.1
AKJ81542.1	AKJ81542.1
AKJ81623.1	AKJ81623.1
AKJ81623.1	AIE49757.1
AKJ81623.1	AFN18223.1
AKJ81623.1	AFX96635.1
AKJ81634.1	AKJ81634.1
AKJ81860.1	AKJ81860.1
AKJ81871.1	AKJ81871.1
AKJ81894.1	AKJ81894.1
AKJ81916.1	AKJ81916.1
AKJ81961.1	AKJ81961.1
AKJ81983.1	AKJ81983.1
AKJ81994.1	AKJ81994.1
AKJ82016.1	AKJ82016.1
AKJ82027.1	AKJ82027.1
AKJ82038.1	AKJ82038.1
AKJ82278.1	AKJ82278.1
AKJ82393.1	AKJ82393.1
AKJ82416.1	AKJ82416.1
AKJ82449.1	AKJ82449.1
AKJ82471.1	AKJ82471.1
AKJ82493.1	AKJ82493.1
AKJ82493.1	AGA19204.1
AKJ82493.1	AGA19214.1
AKJ82493.1	AGA19244.1
AKJ82493.1	AGA19254.1
AKJ82493.1	AGA19264.1
AKJ82493.1	AGA19274.1
AKJ82493.1	AGA19284.1
AKJ82493.1	AGA19294.1
AKJ82493.1	AGA19314.1
AKJ82493.1	AGG86805.1
AKJ82493.1	AGG86816.1
AKJ82493.1	AGG86827.1
AKJ82493.1	AGG86849.1
AKJ82493.1	AGG86860.1
AKJ82493.1	AGG86882.1
AKJ82493.1	AGG86893.1
AKJ84115.1	AKJ84115.1
AKJ84115.1	AGI53002.1
AKJ84115.1	ADP95340.1
AKJ84239.1	AKJ84239.1
AKJ84380.1	AKJ84380.1
AKL90857.1	AKL90857.1
AKL90879.1	AKL90879.1
AKL90890.1	AKL90890.1
AKL90916.1	AKL90916.1
AKL90927.1	AKL90927.1
AKL90938.1	AKL90938.1
AKL90955.1	AKL90955.1
AKL90967.1	AKL90967.1
AKL90978.1	AKL90978.1
AKL90989.1	AKL90989.1
AKL90989.1	AFJ69862.1
AKL91000.1	AKL91000.1
AKL91011.1	AKL91011.1
AKM14507.1	AKM14507.1
AKM14507.1	AKM14566.1
AKM14507.1	AKM14687.1
AKM14954.1	AKM14954.1
AKM14954.1	AKM14965.1
AKM14954.1	AKM14976.1
AKM14954.1	AKM14987.1
AKM14954.1	AKM14998.1
AKM14954.1	AKM15042.1
AKM14954.1	AKM15053.1
AKM14954.1	AKM15064.1
AKM14954.1	AGV74556.1
AKM14954.1	AGV74842.1
AKM14954.1	AGV74853.1
AKM14954.1	AGI52468.1
AKM14954.1	AHZ40844.1
AKM14954.1	AHZ40855.1
AKM14954.1	AHZ40866.1
AKM14954.1	AHZ40877.1
AKM14954.1	AHZ40888.1
AKM14954.1	AHZ40899.1
AKM14954.1	AHZ40910.1
AKM14954.1	AHZ40921.1
AKM14954.1	AHZ40932.1
AKM14954.1	AHZ40943.1
AKM14954.1	AHZ40954.1
AKM14954.1	AHZ40965.1
AKM14954.1	AHZ40976.1
AKM14954.1	AHZ40987.1
AKM14954.1	AHZ40998.1
AKM14954.1	AHZ41009.1
AKM14954.1	AHZ41020.1
AKM14954.1	AHZ41031.1
AKM14954.1	AHZ41042.1
AKM14954.1	AHZ41053.1
AKM14954.1	AHZ41064.1
AKM14954.1	AHZ41075.1
AKM14954.1	AHZ41086.1
AKM14954.1	AHZ41097.1
AKM14954.1	AHZ41108.1
AKM14954.1	AHZ41119.1
AKM14954.1	AHZ41130.1
AKM14954.1	AHZ41141.1
AKM14954.1	AHZ41152.1
AKM14954.1	AHZ41163.1
AKM14954.1	AHZ41174.1
AKM14954.1	AHZ41185.1
AKM14954.1	AHZ41233.1
AKM14954.1	AHZ41257.1
AKM14954.1	AHZ41277.1
AKM14954.1	AHZ41288.1
AKM14954.1	AHZ41299.1
AKM14954.1	AHZ41310.1
AKM14954.1	AHZ41321.1
AKM14954.1	AHZ41332.1
AKM14954.1	AHZ41343.1
AKM14954.1	AHZ41354.1
AKM14954.1	AHZ41373.1
AKM14954.1	AHZ41384.1
AKM14954.1	AHZ41395.1
AKM14954.1	AHZ41406.1
AKM14954.1	AHZ41417.1
AKM14954.1	AHZ41428.1
AKM14954.1	AHZ41448.1
AKM14954.1	AHZ41459.1
AKM14954.1	AHZ41480.1
AKM14954.1	AHZ41491.1
AKM14954.1	AHZ41502.1
AKM14954.1	AHZ41513.1
AKM14954.1	AHZ41524.1
AKM14954.1	AHZ41546.1
AKM14954.1	AHZ41568.1
AKM14954.1	AHZ41579.1
AKM14954.1	AHZ41590.1
AKM14954.1	AHZ41601.1
AKM14954.1	AHZ41612.1
AKM14954.1	AHZ41623.1
AKM14954.1	AHZ41634.1
AKM14954.1	AHZ41645.1
AKM14954.1	AHZ41656.1
AKM14954.1	AHZ41667.1
AKM14954.1	AHZ41678.1
AKM14954.1	AHZ41689.1
AKM14954.1	AHZ41700.1
AKM14954.1	AHZ41711.1
AKM14954.1	AHZ41722.1
AKM14954.1	AHZ41733.1
AKM14954.1	AHZ41744.1
AKM14954.1	AHZ41755.1
AKM14954.1	AHZ41766.1
AKM14954.1	AHZ40789.1
AKM14954.1	AHZ40800.1
AKM14954.1	AHZ40811.1
AKM14954.1	AHZ40822.1
AKM14954.1	AHZ40833.1
AKM14954.1	ADJ37270.1
AKM14954.1	ADK32457.1
AKM14954.1	AEW10813.1
AKM15020.1	AKM15020.1
AKQ11632.1	AKQ11632.1
AKQ11676.1	AKQ11676.1
AKQ11676.1	AKQ11687.1
AKQ11676.1	AKQ11709.1
AKQ11676.1	AKQ11720.1
AKQ11676.1	AKQ11764.1
AKQ11676.1	AHM00104.1
AKQ11676.1	AHM98467.1
AKQ11698.1	AKQ11698.1
AKQ11698.1	AKQ11797.1
AKQ11698.1	AJJ99897.1
AKQ11698.1	AFP99839.1
AKQ11698.1	AFH41322.1
AKQ11698.1	AFL56682.1
AKQ11698.1	AHM98785.1
AKQ11742.1	AKQ11742.1
AKQ11775.1	AKQ11775.1
AKQ11775.1	AJJ99253.1
AKQ11775.1	AJJ99470.1
AKQ11775.1	AJJ99481.1
AKQ11775.1	AJJ99525.1
AKQ11775.1	AJJ99684.1
AKQ11775.1	AJJ99831.1
AKQ11775.1	AJK00021.1
AKQ11786.1	AKQ11786.1
AKQ11786.1	AKQ11819.1
AKQ11786.1	AIC65514.1
AKQ11874.1	AKQ11874.1
AKQ11874.1	AKQ11929.1
AKQ11874.1	AKQ11962.1
AKQ11874.1	AKQ12039.1
AKQ11874.1	AKQ12182.1
AKQ11874.1	AKQ12347.1
AKQ11874.1	AKQ12424.1
AKQ11874.1	AFN19740.1
AKQ11874.1	AFN19950.1
AKQ11918.1	AKQ11918.1
AKQ11918.1	AGI53439.1
AKQ11918.1	AFP36070.1
AKQ12017.1	AKQ12017.1
AKQ12028.1	AKQ12028.1
AKQ12028.1	AIE52850.1
AKQ12028.1	AIE52985.1
AKQ12028.1	AEQ33563.1
AKQ12028.1	AEV76881.1
AKQ12138.1	AKQ12138.1
AKQ12160.1	AKQ12160.1
AKQ12160.1	AJJ99569.1
AKQ12160.1	AIE49308.1
AKQ12204.1	AKQ12204.1
AKQ12336.1	AKQ12336.1
AKQ12336.1	AKQ12391.1
AKQ12336.1	AFK74561.1
AKQ12336.1	AFG31393.1
AKQ12336.1	ADY80097.1
AKQ12336.1	ADJ56639.1
AKQ12336.1	ADK32654.1
AKQ12369.1	AKQ12369.1
AKQ12369.1	AGK73300.1
AKQ12369.1	AFP35414.1
AKQ12369.1	AFN17892.1
AKQ12369.1	AEK21413.1
AKQ12369.1	AEL89508.1
AKQ12369.1	ADM13338.1
AKQ12380.1	AKQ12380.1
AKQ12468.1	AKQ12468.1
AKQ12468.1	ADI99707.1
AKQ12666.1	AKQ12666.1
AIM39564.1	AIM39564.1
AIO11672.1	AIO11672.1
AIP92462.1	AIP92462.1
AIT16672.1	AIT16672.1
AIT16674.1	AIT16674.1
AIT16676.1	AIT16676.1
AIT16897.1	AIT16897.1
AIT16985.1	AIT16985.1
AIT17007.1	AIT17007.1
AIT17007.1	AIT17018.1
AIT38331.1	AIT38331.1
AIT38342.1	AIT38342.1
AIT38353.1	AIT38353.1
AIT38372.1	AIT38372.1
AIT38393.1	AIT38393.1
AIT38405.1	AIT38405.1
AIT38405.1	AUN86796.1
AIT38405.1	AGI02451.1
AIT38405.1	AGI02483.1
AIT38405.1	AGI02493.1
AIT38405.1	AGI02503.1
AIT38405.1	ADY16814.1
AIT38405.1	ADY16816.1
AIT38405.1	ADY16817.1
AIT38405.1	ADY16818.1
AIT38405.1	ADY16819.1
AIT38405.1	ADY16820.1
AIT38405.1	ADY16821.1
AIT38405.1	ADY16822.1
AIT38405.1	ACV74304.1
AIT38405.1	ACZ53955.1
AIT38405.1	ACZ53966.1
AIT38405.1	ACZ53977.1
AIT38405.1	ADN87272.1
AIT38405.1	AOV82350.1
AIT38405.1	AHM98958.1
AIT38405.1	AHL80976.1
AIT38405.1	AHB23237.1
AIT38405.1	AHB23252.1
AIT38405.1	AHB23694.1
AIT38405.1	AHB23763.1
AIT38405.1	AHB24472.1
AIT38405.1	AHB24556.1
AIT38405.1	AHB24715.1
AIT38405.1	AHB51928.1
AIT38405.1	AHB51968.1
AIT38405.1	AHB52020.1
AIT38405.1	AHB52058.2
AIT38405.1	AEN69488.1
AIT38405.1	AFF18503.1
AIT38405.1	AEB71390.1
AIT38405.1	ADV74753.1
AIT38405.1	ADC32525.1
AIT38405.1	AIT92432.1
AIT38405.1	AIT92440.1
AIT38405.1	AIT92483.1
AIT38405.1	AFM84315.1
AIT38405.1	ADY16815.1
AIT38405.1	AFM84325.1
AIT38405.1	AFM84335.1
AIT38405.1	AFM84345.1
AIT38405.1	AFM84355.1
AIT38405.1	AFM84375.1
AIT38405.1	AFM84385.1
AIT38405.1	AFM84395.1
AIT38405.1	AFM84407.1
AIT38405.1	AFM84417.1
AIT38405.1	AFM84425.1
AIT38405.1	ACY06474.1
AIT38405.1	ACY06477.1
AIT38405.1	ACY06482.1
AIT38405.1	ADZ04697.1
AIT38405.1	AFB70144.1
AIT38405.1	AFB70396.1
AIT38441.1	AIT38441.1
AIT38441.1	AEW25330.1
AIT38441.1	AEW25415.1
AIT38494.1	AIT38494.1
AIT92473.1	AIT92473.1
AIT92479.1	AIT92479.1
AIT92479.1	AEC53391.1
AIU46975.1	AIU46975.1
AIV09239.1	AIV09239.1
AIV09239.1	AEJ37900.1
AIW60650.1	AIW60650.1
AIW60658.1	AIW60658.1
AIW60719.1	AIW60719.1
AIW60726.1	AIW60726.1
AIW60741.1	AIW60741.1
AIW60741.1	AIW63398.1
AIW63353.1	AIW63353.1
AIX94832.1	AIX94832.1
AIX94944.1	AIX94944.1
AJB43112.1	AJB43112.1
AJB43118.1	AJB43118.1
AJB43118.1	AJB43120.1
AJB43118.1	AJB43138.1
AJB43118.1	ADM14974.1
AJB43118.1	AEW10713.1
AJB43118.1	AEW10743.1
AJB43118.1	AEW10753.1
AJB43118.1	AEW10763.1
AJB43118.1	AEW10773.1
AJB43118.1	AEW10783.1
AJB43118.1	AEW10793.1
AJB43118.1	AEW10803.1
AJB43118.1	AEW10843.1
AJB43118.1	AEW10853.1
AJB43118.1	AEW10863.1
AJB43118.1	AEW10873.1
AJB43118.1	AEW10883.1
AJB43118.1	AEW10903.1
AJB43118.1	AEW10913.1
AJB43118.1	AEW10943.1
AJB43118.1	AEW10973.1
AJB43118.1	AEW11043.1
AJB43118.1	AFR84713.1
AJB43118.1	AFR84723.1
AJB43118.1	AFR84733.1
AJB43118.1	AFR84743.1
AJB43118.1	AFR84753.1
AJB43118.1	AFR84763.1
AJB43118.1	AFR84773.1
AJB43118.1	AFR84783.1
AJB43118.1	AFR84793.1
AJB43118.1	AFR84813.1
AJB43118.1	ADI48709.1
AJB43122.1	AJB43122.1
AJB43122.1	ADM13128.1
AJB43146.1	AJB43146.1
AJB43156.1	AJB43156.1
AJB43156.1	AJB43158.1
AJB43156.1	AJB43162.1
AJB43156.1	AJJ99875.1
AJE62539.1	AJE62539.1
AJI76356.1	AJI76356.1
AJI76356.1	AHZ65841.1
AJI76376.1	AJI76376.1
