AUI42241.1:1-757	AUI42241.1:1-757
ADI79236.1:1-767	ACJ26085.1:1-752
ADI79236.1:1-767	ACJ26096.1:1-752
ADI79236.1:1-767	ACJ26107.1:1-752
ADI79236.1:1-767	ACJ26118.1:1-692
ADI79236.1:1-767	ACJ26129.1:1-757
ADI79236.1:1-767	ACJ26140.1:1-757
ADI79236.1:1-767	ACJ26151.1:1-752
ADI79236.1:1-767	ACJ26162.1:1-752
ADI79236.1:1-767	ACJ26173.1:1-705
ADI79236.1:1-767	ACJ26184.1:1-745
ADI79236.1:1-767	ACJ26195.1:1-745
ADI79236.1:1-767	ACJ26206.1:1-756
ADI79236.1:1-767	ACJ26217.1:1-757
ADI79236.1:1-767	ACJ26228.1:1-755
ADI79236.1:1-767	ACJ26239.1:1-732
ADI79236.1:1-767	ACJ26250.1:1-757
ADI79236.1:1-767	ACJ26261.1:1-747
ADI79236.1:1-767	ACJ26272.1:1-757
ADI79236.1:1-767	ACJ26283.1:1-755
ADI79236.1:1-767	ACJ26294.1:1-757
ADI79236.1:1-767	ACJ26305.1:1-690
ADI79236.1:1-767	ACJ26316.1:1-757
ADI79236.1:1-767	ACJ26327.1:1-757
ADI79236.1:1-767	ACJ26338.1:1-757
ADI79236.1:1-767	ACJ26349.1:1-757
ADI79236.1:1-767	ACJ26360.1:1-757
ADI79236.1:1-767	ACJ26371.1:1-757
ADI79236.1:1-767	ACK28192.1:1-757
ADI79236.1:1-767	ACK28203.1:1-757
ADI79236.1:1-767	ACK28214.1:1-757
ADI79236.1:1-767	ACK99275.1:1-757
ADI79236.1:1-767	ACK99286.1:1-757
ADI79236.1:1-767	ACK99297.1:1-757
ADI79236.1:1-767	ACK99308.1:1-757
ADI79236.1:1-767	ACK99363.1:1-757
ADI79236.1:1-767	ACK99374.1:1-757
ADI79236.1:1-767	ACK99385.1:1-757
ADI79236.1:1-767	ACK99396.1:1-757
ADI79236.1:1-767	ACK99407.1:1-757
ADI79236.1:1-767	ACM17923.1:1-757
ADI79236.1:1-767	ACM17934.1:1-757
ADI79236.1:1-767	ACM17967.1:1-757
ADI79236.1:1-767	ACM17978.1:1-757
ADI79236.1:1-767	ACM17989.1:1-757
ADI79236.1:1-767	ACM18000.1:1-757
ADI79236.1:1-767	ACM18022.2:1-754
ADI79236.1:1-767	ACM18033.2:1-753
ADI79236.1:1-767	ACM18044.1:1-757
ADI79236.1:1-767	ACM18055.2:1-754
ADI79236.1:1-767	ACN41764.1:1-758
ADI79236.1:1-767	ACN41775.1:1-757
ADI79236.1:1-767	ACN41786.1:1-757
ADI79236.1:1-767	ACO25297.1:1-757
ADI79236.1:1-767	ACO25308.1:1-757
ADI79236.1:1-767	ABB20341.1:1-758
ADI79236.1:1-767	ABB20350.1:1-757
ADI79236.1:1-767	ABB20359.1:1-757
ADI79236.1:1-767	ABB20369.1:1-757
ADI79236.1:1-767	ABB20384.1:1-757
ADI79236.1:1-767	ABB20395.1:1-757
ADI79236.1:1-767	ABB20404.1:1-757
ADI79236.1:1-767	ABB20412.1:1-757
ADI79236.1:1-767	ABB20421.1:1-757
ADI79236.1:1-767	ABB20463.1:1-757
ADI79236.1:1-767	ABB21759.1:1-757
ADI79236.1:1-767	ABB21769.1:1-757
ADI79236.1:1-767	ABB21780.1:1-757
ADI79236.1:1-767	ABB21791.1:1-757
ADI79236.1:1-767	ABB21801.1:1-757
ADI79236.1:1-767	ABB21811.1:1-757
ADI79236.1:1-767	ABB21827.1:1-757
ADI79236.1:1-767	ABB88317.1:1-757
ADI79236.1:1-767	ABB88328.1:1-757
ADI79236.1:1-767	ABB88356.1:1-758
ADI79236.1:1-767	ABB88367.1:1-758
ADI79236.1:1-767	ABB88387.1:1-757
ADI79236.1:1-767	ABB88398.1:1-757
ADI79236.1:1-767	ABB90173.1:1-757
ADI79236.1:1-767	ABB90238.1:1-757
ADI79236.1:1-767	ABG88209.1:1-757
ADI79236.1:1-767	ABG88220.2:1-751
ADI79236.1:1-767	ABG88231.1:1-757
ADI79236.1:1-767	ABG88242.1:1-757
ADI79236.1:1-767	ABG88253.1:1-757
ADI79236.1:1-767	ABG88264.1:1-757
ADI79236.1:1-767	ABG88275.1:1-757
ADI79236.1:1-767	ABG88286.2:1-757
ADI79236.1:1-767	ABI20812.1:1-757
ADI79236.1:1-767	ABI20823.1:1-757
ADI79236.1:1-767	ABI30364.1:1-758
ADI79236.1:1-767	ABI36020.1:1-757
ADI79236.1:1-767	ABI47978.1:1-757
ADI79236.1:1-767	ABI48003.1:1-757
ADI79236.1:1-767	ABI48014.1:1-757
ADI79236.1:1-767	ABI48025.1:1-757
ADI79236.1:1-767	ABI84408.1:1-757
ADI79236.1:1-767	ABI84476.1:1-757
ADI79236.1:1-767	ABI84595.1:1-757
ADI79236.1:1-767	ABI84634.1:1-757
ADI79236.1:1-767	ABI84671.1:1-757
ADI79236.1:1-767	ABI84691.1:1-757
ADI79236.1:1-767	ABI84702.1:1-757
ADI79236.1:1-767	ABI84731.1:1-757
ADI79236.1:1-767	ABI84752.1:1-757
ADI79236.1:1-767	ABI84763.1:1-757
ADI79236.1:1-767	ABI84792.1:1-757
ADI79236.1:1-767	ABI84803.1:1-757
ADI79236.1:1-767	ABI84824.1:1-757
ADI79236.1:1-767	ABI84846.1:1-757
ADI79236.1:1-767	ABI84863.1:1-757
ADI79236.1:1-767	ABI84874.1:1-757
ADI79236.1:1-767	ABI84902.1:1-757
ADI79236.1:1-767	ABI84913.1:1-757
ADI79236.1:1-767	ABI84924.1:1-757
ADI79236.1:1-767	ABI84935.1:1-757
ADI79236.1:1-767	ABI84956.1:1-757
ADI79236.1:1-767	ABI85103.1:1-757
ADI79236.1:1-767	ABI85125.1:1-757
ADI79236.1:1-767	ABI85180.1:1-757
ADI79236.1:1-767	ABI85191.1:1-758
ADI79236.1:1-767	ABI92189.1:1-757
ADI79236.1:1-767	ABI92200.1:1-757
ADI79236.1:1-767	ABI92211.1:1-757
ADI79236.1:1-767	ABI92222.1:1-757
ADI79236.1:1-767	ABI92233.1:1-757
ADI79236.1:1-767	ABI92244.1:1-757
ADI79236.1:1-767	ABI92255.1:1-757
ADI79236.1:1-767	ABI92266.1:1-757
ADI79236.1:1-767	ABI92277.1:1-757
ADI79236.1:1-767	ABI95159.1:1-757
ADI79236.1:1-767	ABI95170.1:1-757
ADI79236.1:1-767	ABI95181.1:1-757
ADI79236.1:1-767	ABI95192.1:1-757
ADI79236.1:1-767	ABI95203.2:1-757
ADI79236.1:1-767	ABI95214.1:1-757
ADI79236.1:1-767	ABI95324.1:1-757
ADI79236.1:1-767	ABI95335.1:1-757
ADI79236.1:1-767	ABI95346.1:1-757
ADI79236.1:1-767	ABI95357.1:1-757
ADI79236.1:1-767	ABI95482.1:1-757
ADI79236.1:1-767	ABI97495.1:1-757
ADI79236.1:1-767	ABJ09104.1:1-757
ADI79236.1:1-767	ABJ09126.1:1-757
ADI79236.1:1-767	ABJ09137.1:1-757
ADI79236.1:1-767	ABJ16573.1:1-757
ADI79236.1:1-767	ABJ16584.1:1-757
ADI79236.1:1-767	ABJ16804.1:1-757
ADI79236.1:1-767	ABJ16815.1:1-757
ADI79236.1:1-767	ABJ16826.1:1-757
ADI79236.1:1-767	ABJ16837.1:1-757
ADI79236.1:1-767	ABJ16848.1:1-757
ADI79236.1:1-767	ABJ16859.1:1-757
ADI79236.1:1-767	ABJ16870.1:1-757
ADI79236.1:1-767	ABJ16881.1:1-757
ADI79236.1:1-767	ABJ16892.1:1-757
ADI79236.1:1-767	ABJ16903.1:1-757
ADI79236.1:1-767	ABJ16914.1:1-757
ADI79236.1:1-767	ABJ16925.1:1-757
ADI79236.1:1-767	ABJ16936.1:1-757
ADI79236.1:1-767	ABJ16947.1:1-757
ADI79236.1:1-767	ABJ16958.1:1-757
ADI79236.1:1-767	ABJ51681.1:1-757
ADI79236.1:1-767	ABJ51692.1:1-757
ADI79236.1:1-767	ABJ51703.1:1-757
ADI79236.1:1-767	ABJ51714.1:1-757
ADI79236.1:1-767	ABJ51725.1:1-757
ADI79236.1:1-767	ABJ51736.1:1-757
ADI79236.1:1-767	ABJ51747.1:1-757
ADI79236.1:1-767	ABJ53435.1:1-757
ADI79236.1:1-767	ABJ53534.1:1-757
ADI79236.1:1-767	ABJ53545.1:1-757
ADI79236.1:1-767	ABJ53556.1:1-757
ADI79236.1:1-767	ABJ53567.1:1-757
ADI79236.1:1-767	ABJ53578.1:1-757
ADI79236.1:1-767	ABJ53591.1:1-757
ADI79236.1:1-767	ABJ53602.1:1-757
ADI79236.1:1-767	ABK40102.1:1-757
ADI79236.1:1-767	ABK40501.1:1-757
ADI79236.1:1-767	ABK40642.1:1-757
ADI79236.1:1-767	ABK79945.1:1-757
ADI79236.1:1-767	ABK80011.1:1-757
ADI79236.1:1-767	ABK80022.1:1-757
ADI79236.1:1-767	ABL67030.1:1-757
ADI79236.1:1-767	ABL67041.1:1-757
ADI79236.1:1-767	ABL67052.1:1-757
ADI79236.1:1-767	ABL67063.1:1-757
ADI79236.1:1-767	ABL67074.1:1-757
ADI79236.1:1-767	ABL67085.1:1-757
ADI79236.1:1-767	ABL67096.1:1-757
ADI79236.1:1-767	ABL67107.1:1-757
ADI79236.1:1-767	ABL67118.1:1-757
ADI79236.1:1-767	ABL67129.1:1-757
ADI79236.1:1-767	ABL67140.1:1-757
ADI79236.1:1-767	ABL67151.1:1-757
ADI79236.1:1-767	ABL67162.1:1-757
ADI79236.1:1-767	ABL67228.1:1-757
ADI79236.1:1-767	ABL67239.1:1-757
ADI79236.1:1-767	ABL67250.1:1-757
ADI79236.1:1-767	ABL67849.1:1-757
ADI79236.1:1-767	ABL75571.1:1-757
ADI79236.1:1-767	ABL75582.1:1-757
ADI79236.1:1-767	ABL75593.1:1-757
ADI79236.1:1-767	ABM21957.1:1-757
ADI79236.1:1-767	ABM21968.1:1-757
ADI79236.1:1-767	ABM21979.1:1-757
ADI79236.1:1-767	ABM21990.1:1-757
ADI79236.1:1-767	ABM22001.1:1-757
ADI79236.1:1-767	ABM22012.1:1-757
ADI79236.1:1-767	ABM22056.1:1-757
ADI79236.1:1-767	ABM66861.1:1-757
ADI79236.1:1-767	ABO37985.1:1-757
ADI79236.1:1-767	ABO38271.1:1-757
ADI79236.1:1-767	ABO44153.1:1-757
ADI79236.1:1-767	ABO44164.1:1-757
ADI79236.1:1-767	ABO44175.1:1-757
ADI79236.1:1-767	ABO44186.1:1-757
ADI79236.1:1-767	ABO44197.1:1-757
ADI79236.1:1-767	ABO44208.1:1-757
ADI79236.1:1-767	ABO44219.1:1-757
ADI79236.1:1-767	ABO44230.1:1-757
ADI79236.1:1-767	ABO44241.1:1-757
ADI79236.1:1-767	ABO44252.1:1-757
ADI79236.1:1-767	ABO44263.1:1-757
ADI79236.1:1-767	ABO44274.1:1-757
ADI79236.1:1-767	ABO44285.1:1-757
ADI79236.1:1-767	ABO44296.1:1-757
ADI79236.1:1-767	ABO44307.1:1-757
ADI79236.1:1-767	ABO44318.1:1-757
ADI79236.1:1-767	ABO45256.1:1-758
ADI79236.1:1-767	ABO51837.1:1-757
ADI79236.1:1-767	ABO51848.1:1-757
ADI79236.1:1-767	ABO51859.1:1-757
ADI79236.1:1-767	ABO51870.1:1-757
ADI79236.1:1-767	ABO51881.1:1-757
ADI79236.1:1-767	ABO51892.1:1-757
ADI79236.1:1-767	ABO51903.1:1-757
ADI79236.1:1-767	ABO51914.1:1-757
ADI79236.1:1-767	ABO51925.1:1-757
ADI79236.1:1-767	ABO51936.1:1-757
ADI79236.1:1-767	ABO51947.1:1-757
ADI79236.1:1-767	ABO51958.1:1-757
ADI79236.1:1-767	ABO51969.1:1-757
ADI79236.1:1-767	ABO51980.1:1-757
ADI79236.1:1-767	ABO51991.1:1-757
ADI79236.1:1-767	ABO52002.1:1-757
ADI79236.1:1-767	ABO52013.1:1-757
ADI79236.1:1-767	ABO52024.1:1-757
ADI79236.1:1-767	ABO52035.1:1-757
ADI79236.1:1-767	ABO52046.1:1-757
ADI79236.1:1-767	ABO52057.1:1-757
ADI79236.1:1-767	ABO52068.1:1-757
ADI79236.1:1-767	ABO52090.1:1-757
ADI79236.1:1-767	ABO52101.1:1-757
ADI79236.1:1-767	ABO52123.1:1-757
ADI79236.1:1-767	ABO52134.1:1-757
ADI79236.1:1-767	ABO52145.1:1-757
ADI79236.1:1-767	ABO52156.1:1-757
ADI79236.1:1-767	ABO52167.1:1-757
ADI79236.1:1-767	ABO52178.1:1-757
ADI79236.1:1-767	ABO52189.1:1-757
ADI79236.1:1-767	ABO52200.1:1-757
ADI79236.1:1-767	ABO52211.1:1-757
ADI79236.1:1-767	ABO52387.1:1-757
ADI79236.1:1-767	ABO52398.1:1-757
ADI79236.1:1-767	ABO52409.1:1-757
ADI79236.1:1-767	ABO52442.1:1-757
ADI79236.1:1-767	ABO52453.1:1-757
ADI79236.1:1-767	ABO52464.1:1-757
ADI79236.1:1-767	ABO52486.1:1-757
ADI79236.1:1-767	ABO52497.1:1-757
ADI79236.1:1-767	ABO52508.1:1-757
ADI79236.1:1-767	ABO52519.1:1-757
ADI79236.1:1-767	ABO52552.1:1-757
ADI79236.1:1-767	ABO52563.1:1-757
ADI79236.1:1-767	ABO52574.1:1-757
ADI79236.1:1-767	ABO52585.1:1-757
ADI79236.1:1-767	ABO52596.1:1-757
ADI79236.1:1-767	ABO52618.1:1-757
ADI79236.1:1-767	ABO52629.1:1-757
ADI79236.1:1-767	ABO52651.1:1-757
ADI79236.1:1-767	ABO52662.1:1-757
ADI79236.1:1-767	ABO52673.1:1-757
ADI79236.1:1-767	ABO52684.1:1-757
ADI79236.1:1-767	ABO52706.1:1-757
ADI79236.1:1-767	ABO52717.1:1-757
ADI79236.1:1-767	ABO52728.1:1-757
ADI79236.1:1-767	ABO52739.1:1-757
ADI79236.1:1-767	ABO52750.1:1-757
ADI79236.1:1-767	ABO52772.1:1-758
ADI79236.1:1-767	ABO52783.1:1-758
ADI79236.1:1-767	ABO52794.1:1-758
ADI79236.1:1-767	ABO64351.1:1-757
ADI79236.1:1-767	ABO76921.1:1-757
ADI79236.1:1-767	ABO76943.1:1-757
ADI79236.1:1-767	ABO76954.1:1-757
ADI79236.1:1-767	ABO76965.1:1-757
ADI79236.1:1-767	ABO76976.1:1-757
ADI79236.1:1-767	ABO76987.1:1-757
ADI79236.1:1-767	ABO76998.1:1-757
ADI79236.1:1-767	ABO77009.1:1-757
ADI79236.1:1-767	ABO77020.1:1-757
ADI79236.1:1-767	ABO77031.1:1-757
ADI79236.1:1-767	ABO77042.1:1-757
ADI79236.1:1-767	ABO77053.1:1-758
ADI79236.1:1-767	ABO77064.1:1-758
ADI79236.1:1-767	ABO77075.1:1-758
ADI79236.1:1-767	ABO77086.1:1-758
ADI79236.1:1-767	ABO77097.1:1-758
ADI79236.1:1-767	ABP49203.1:1-757
ADI79236.1:1-767	ABP49214.1:1-757
ADI79236.1:1-767	ABP49236.1:1-757
ADI79236.1:1-767	ABP49247.1:1-757
ADI79236.1:1-767	ABP49258.1:1-757
ADI79236.1:1-767	ABP49269.1:1-757
ADI79236.1:1-767	ABP49280.1:1-757
ADI79236.1:1-767	ABP49291.1:1-757
ADI79236.1:1-767	ABP49302.1:1-757
ADI79236.1:1-767	ABQ01264.1:1-757
ADI79236.1:1-767	ABQ01275.1:1-757
ADI79236.1:1-767	ABQ01286.1:1-757
ADI79236.1:1-767	ABQ01308.1:1-757
ADI79236.1:1-767	ABR15794.1:1-757
ADI79236.1:1-767	ABR28534.1:1-757
ADI79236.1:1-767	ABR37316.1:1-757
ADI79236.1:1-767	ABR37327.1:1-757
ADI79236.1:1-767	ABR37338.1:1-758
ADI79236.1:1-767	ABR37349.1:1-758
ADI79236.1:1-767	ABR37360.1:1-757
ADI79236.1:1-767	ABR37371.1:1-758
ADI79236.1:1-767	ABR37382.1:1-758
ADI79236.1:1-767	ABR37393.1:1-758
ADI79236.1:1-767	ABR37404.1:1-758
ADI79236.1:1-767	ABR37415.1:1-758
ADI79236.1:1-767	ABR37426.1:1-758
ADI79236.1:1-767	ABR37437.1:1-758
ADI79236.1:1-767	ABR37448.1:1-758
ADI79236.1:1-767	ABR37459.1:1-757
ADI79236.1:1-767	ABR37492.1:1-757
ADI79236.1:1-767	ABR37525.1:1-757
ADI79236.1:1-767	ABR37591.1:1-757
ADI79236.1:1-767	ABR37602.1:1-757
ADI79236.1:1-767	ABR37613.1:1-757
ADI79236.1:1-767	ABR37624.1:1-757
ADI79236.1:1-767	ABR37728.1:1-758
ADI79236.1:1-767	ABS89307.1:1-758
ADI79236.1:1-767	ABS89318.1:1-758
ADI79236.1:1-767	ABS89329.1:1-758
ADI79236.1:1-767	ABS89340.1:1-758
ADI79236.1:1-767	ABV46313.1:1-471
ADI79236.1:1-767	ABV46324.1:1-483
ADI79236.1:1-767	ABV46335.1:1-483
ADI79236.1:1-767	ABV46346.1:1-483
ADI79236.1:1-767	ABV46357.1:1-471
ADI79236.1:1-767	ABV46368.1:1-444
ADI79236.1:1-767	ABV46379.1:1-480
ADI79236.1:1-767	ABV46390.1:1-483
ADI79236.1:1-767	ABV46401.1:1-483
ADI79236.1:1-767	ABV46412.1:1-483
ADI79236.1:1-767	ABV46423.1:1-483
ADI79236.1:1-767	ABV46434.1:1-483
ADI79236.1:1-767	ABV46445.1:1-471
ADI79236.1:1-767	ABV46456.1:1-483
ADI79236.1:1-767	ABV46467.1:1-483
ADI79236.1:1-767	ABV46478.1:1-483
ADI79236.1:1-767	ABV46489.1:1-483
ADI79236.1:1-767	ABV46504.1:1-483
ADI79236.1:1-767	ABV46515.1:1-483
ADI79236.1:1-767	ABV46526.1:1-483
ADI79236.1:1-767	ABV46591.1:1-483
ADI79236.1:1-767	ABV46604.1:1-483
ADI79236.1:1-767	ABV46615.1:1-483
ADI79236.1:1-767	ABV46626.1:1-471
ADI79236.1:1-767	ABV46637.1:1-483
ADI79236.1:1-767	ABV46648.1:1-483
ADI79236.1:1-767	ABV46659.1:1-483
ADI79236.1:1-767	ABV46670.1:1-483
ADI79236.1:1-767	ABV46766.1:1-483
ADI79236.1:1-767	ABV46776.1:1-483
ADI79236.1:1-767	ABV46787.1:1-483
ADI79236.1:1-767	ABV46797.1:1-483
ADI79236.1:1-767	ABV46807.1:1-483
ADI79236.1:1-767	ABV46818.1:1-483
ADI79236.1:1-767	ABV46829.1:1-471
ADI79236.1:1-767	ABV46840.1:1-483
ADI79236.1:1-767	ABV46851.1:1-483
ADI79236.1:1-767	ABV46862.1:1-483
ADI79236.1:1-767	ABV46873.1:1-483
ADI79236.1:1-767	ABV46884.1:1-483
ADI79236.1:1-767	ABV46895.1:1-483
ADI79236.1:1-767	ABV46905.1:1-483
ADI79236.1:1-767	ABV46915.1:1-483
ADI79236.1:1-767	ABV46926.1:1-483
ADI79236.1:1-767	ABV46937.1:1-483
ADI79236.1:1-767	ABV46947.1:1-471
ADI79236.1:1-767	ABV46958.1:1-483
ADI79236.1:1-767	ABV46968.1:1-483
ADI79236.1:1-767	ABV46979.1:1-483
ADI79236.1:1-767	ABV46990.1:1-483
ADI79236.1:1-767	ABV47001.1:1-483
ADI79236.1:1-767	ABV47012.1:1-483
ADI79236.1:1-767	ABV47023.1:1-483
ADI79236.1:1-767	ABV47033.1:1-483
ADI79236.1:1-767	ABV47044.1:1-483
ADI79236.1:1-767	ABV47055.1:1-483
ADI79236.1:1-767	ABV47066.1:1-471
ADI79236.1:1-767	ABV47077.1:1-483
ADI79236.1:1-767	ABV47088.1:1-476
ADI79236.1:1-767	ABV47099.1:1-483
ADI79236.1:1-767	ABV47110.1:1-471
ADI79236.1:1-767	ABV47121.1:1-483
ADI79236.1:1-767	ABV47132.1:1-476
ADI79236.1:1-767	ABV47143.1:1-472
ADI79236.1:1-767	ABV47154.1:1-480
ADI79236.1:1-767	ABV47165.1:1-469
ADI79236.1:1-767	ABV47176.1:1-479
ADI79236.1:1-767	ABV47187.1:1-471
ADI79236.1:1-767	ABV47198.1:1-474
ADI79236.1:1-767	ABV47209.1:1-478
ADI79236.1:1-767	ABV47220.1:1-479
ADI79236.1:1-767	ABV47231.1:1-480
ADI79236.1:1-767	ABV47242.1:1-473
ADI79236.1:1-767	ABV47253.1:1-483
ADI79236.1:1-767	ABV47264.1:1-481
ADI79236.1:1-767	ABV47275.1:1-479
ADI79236.1:1-767	ABV47286.1:1-483
ADI79236.1:1-767	ABV47297.1:1-483
ADI79236.1:1-767	ABV47308.1:1-471
ADI79236.1:1-767	ABV47319.1:1-483
ADI79236.1:1-767	ABV47330.1:1-483
ADI79236.1:1-767	ABV47341.1:1-483
ADI79236.1:1-767	ABV47352.1:1-483
ADI79236.1:1-767	ABV47363.1:1-471
ADI79236.1:1-767	ABV47374.1:1-483
ADI79236.1:1-767	ABV47385.1:1-483
ADI79236.1:1-767	ABV47396.1:1-483
ADI79236.1:1-767	ABV47407.1:1-483
ADI79236.1:1-767	ABV47418.1:1-483
ADI79236.1:1-767	ABV47429.1:1-471
ADI79236.1:1-767	ABV47440.1:1-483
ADI79236.1:1-767	ABV47451.1:1-483
ADI79236.1:1-767	ABV47462.1:1-483
ADI79236.1:1-767	ABV47473.1:1-483
ADI79236.1:1-767	ABV47484.1:1-478
ADI79236.1:1-767	ABV47495.1:1-483
ADI79236.1:1-767	ABV47506.1:1-483
ADI79236.1:1-767	ABV47517.1:1-483
ADI79236.1:1-767	ABV47528.1:1-480
ADI79236.1:1-767	ABV47539.1:1-483
ADI79236.1:1-767	ABV47550.1:1-470
ADI79236.1:1-767	ABV47561.1:1-480
ADI79236.1:1-767	ABV47572.1:1-480
ADI79236.1:1-767	ABV47583.1:1-483
ADI79236.1:1-767	ABV47594.1:1-479
ADI79236.1:1-767	ABV47605.1:1-472
ADI79236.1:1-767	ABV47616.1:1-469
ADI79236.1:1-767	ABV47627.1:1-483
ADI79236.1:1-767	ABV47638.1:1-483
ADI79236.1:1-767	ABV47649.1:1-483
ADI79236.1:1-767	ABV47660.1:1-483
ADI79236.1:1-767	ABV47671.1:1-483
ADI79236.1:1-767	ABV47682.1:1-471
ADI79236.1:1-767	ABV47693.1:1-483
ADI79236.1:1-767	ABV47704.1:1-483
ADI79236.1:1-767	ABV47715.1:1-483
ADI79236.1:1-767	ABV47726.1:1-483
ADI79236.1:1-767	ABV47737.1:1-483
ADI79236.1:1-767	ABV47748.1:1-483
ADI79236.1:1-767	ABV47759.1:1-483
ADI79236.1:1-767	ABV47770.1:1-483
ADI79236.1:1-767	ABV47781.1:1-483
ADI79236.1:1-767	ABV47792.1:1-483
ADI79236.1:1-767	ABV47803.1:1-483
ADI79236.1:1-767	ABV47814.1:1-483
ADI79236.1:1-767	ABV47825.1:1-483
ADI79236.1:1-767	ABV47836.1:1-483
ADI79236.1:1-767	ABV47847.1:1-483
ADI79236.1:1-767	ABV47858.1:1-483
ADI79236.1:1-767	ABV47869.1:1-471
ADI79236.1:1-767	ABV47880.1:1-483
ADI79236.1:1-767	ABV47891.1:1-483
ADI79236.1:1-767	ABV47902.1:1-483
ADI79236.1:1-767	ABV47913.1:1-483
ADI79236.1:1-767	ABV47924.1:1-483
ADI79236.1:1-767	ABV47935.1:1-483
ADI79236.1:1-767	ABV47946.1:1-483
ADI79236.1:1-767	ABV47957.1:1-483
ADI79236.1:1-767	ABV47968.1:1-483
ADI79236.1:1-767	ABV47979.1:1-483
ADI79236.1:1-767	ABV47990.1:1-471
ADI79236.1:1-767	ABV48001.1:1-483
ADI79236.1:1-767	ABV48012.1:1-476
ADI79236.1:1-767	ABV48023.1:1-471
ADI79236.1:1-767	ABV48034.1:1-483
ADI79236.1:1-767	ABV48045.1:1-483
ADI79236.1:1-767	ABV48056.1:1-483
ADI79236.1:1-767	ABV48067.1:1-483
ADI79236.1:1-767	ABV48078.1:1-483
ADI79236.1:1-767	ABV48089.1:1-483
ADI79236.1:1-767	ABV48100.1:1-483
ADI79236.1:1-767	ABV48111.1:1-471
ADI79236.1:1-767	ABV48122.1:1-483
ADI79236.1:1-767	ABV48133.1:1-483
ADI79236.1:1-767	ABV48144.1:1-476
ADI79236.1:1-767	ABV48155.1:1-483
ADI79236.1:1-767	ABV48166.1:1-483
ADI79236.1:1-767	ABV48177.1:1-483
ADI79236.1:1-767	ABV48188.1:1-483
ADI79236.1:1-767	ABV48199.1:1-483
ADI79236.1:1-767	ABV48210.1:1-483
ADI79236.1:1-767	ABV48221.1:1-483
ADI79236.1:1-767	ABV48232.1:1-437
ADI79236.1:1-767	ABV48243.1:1-483
ADI79236.1:1-767	ABV48254.1:1-470
ADI79236.1:1-767	ABV48265.1:1-483
ADI79236.1:1-767	ABV48276.1:1-483
ADI79236.1:1-767	ABV48287.1:1-470
ADI79236.1:1-767	ABV48298.1:1-483
ADI79236.1:1-767	ABV48309.1:1-483
ADI79236.1:1-767	ABV48320.1:1-471
ADI79236.1:1-767	ABV48331.1:1-471
ADI79236.1:1-767	ABV48342.1:1-483
ADI79236.1:1-767	ABV48353.1:1-466
ADI79236.1:1-767	ABV48364.1:1-483
ADI79236.1:1-767	ABV48374.1:1-483
ADI79236.1:1-767	ABV48384.1:1-483
ADI79236.1:1-767	ABV48395.1:1-479
ADI79236.1:1-767	ABV48406.1:1-483
ADI79236.1:1-767	ABV48417.1:1-483
ADI79236.1:1-767	ABV48428.1:1-480
ADI79236.1:1-767	ABV48439.1:1-481
ADI79236.1:1-767	ABV48450.1:1-483
ADI79236.1:1-767	ABV48461.1:1-476
ADI79236.1:1-767	ABV48472.1:1-483
ADI79236.1:1-767	ABV48483.1:1-479
ADI79236.1:1-767	ABV48494.2:1-757
ADI79236.1:1-767	ABV48505.1:1-483
ADI79236.1:1-767	ABV48516.1:1-483
ADI79236.1:1-767	ABV48527.1:1-483
ADI79236.1:1-767	ABV48538.1:1-483
ADI79236.1:1-767	ABV48549.1:1-483
ADI79236.1:1-767	ABV48560.1:1-483
ADI79236.1:1-767	ABV48571.2:1-757
ADI79236.1:1-767	ABV48582.1:1-472
ADI79236.1:1-767	ABV48593.1:1-466
ADI79236.1:1-767	ABV48604.1:1-483
ADI79236.1:1-767	ABV48615.1:1-483
ADI79236.1:1-767	ABV48626.1:1-483
ADI79236.1:1-767	ABV48637.1:1-483
ADI79236.1:1-767	ABV48648.1:1-483
ADI79236.1:1-767	ABV48659.1:1-483
ADI79236.1:1-767	ABV48670.1:1-483
ADI79236.1:1-767	ABV48681.1:1-476
ADI79236.1:1-767	ABV48692.1:1-480
ADI79236.1:1-767	ABV48703.1:1-481
ADI79236.1:1-767	AAQ04907.1:1-739
ADI79236.1:1-767	AAQ04908.1:1-689
ADI79236.1:1-767	AAQ04909.1:1-660
ADI79236.1:1-767	AAQ04911.1:1-696
ADI79236.1:1-767	AAQ04912.1:1-728
ADI79236.1:1-767	AAQ04913.1:1-703
ADI79236.1:1-767	AAQ04914.1:1-683
ADI79236.1:1-767	AAQ04915.1:1-752
ADI79236.1:1-767	AAQ04916.1:1-757
ADI79236.1:1-767	AAQ04917.1:1-752
ADI79236.1:1-767	AAQ04918.1:1-757
ADI79236.1:1-767	AAQ04920.1:1-753
ADI79236.1:1-767	AAQ04921.1:1-757
ADI79236.1:1-767	AAQ04922.1:1-757
ADI79236.1:1-767	AAQ04923.1:1-751
ADI79236.1:1-767	AAQ04924.1:1-586
ADI79236.1:1-767	AAQ04925.1:1-757
ADI79236.1:1-767	AAQ04926.1:1-758
ADI79236.1:1-767	AAQ04927.1:1-757
ADI79236.1:1-767	AAQ04928.1:1-757
ADI79236.1:1-767	AAT37561.1:1-757
ADI79236.1:1-767	AAT76165.1:1-757
ADI79236.1:1-767	AAW59388.1:1-757
ADI79236.1:1-767	AAW59396.1:1-757
