Seq	UID	Host	CTDT_charge.Tr1221	CTDT_secondarystruct.Tr1221	CTDT_solventaccess.Tr1331	CTDT_hydrophobicity_CASG920101.Tr1331	CTDT_hydrophobicity_ARGP820101.Tr2332	CTDT_polarizability.Tr1331	CTDT_hydrophobicity_ARGP820101.Tr1221	CTDT_hydrophobicity_ZIMJ680101.Tr1331
AIU46592_ABY201LCB_Suidae_2012.744444	ABY201LCB	Suidae	0.152212389	0.231858407	0.219469027	0.162831858	0.159292035	0.153982301	0.253097345	0.288495575
AJW32023_XEB246YXB_Suidae_2015.080556	XEB246YXB	Suidae	0.16460177	0.242477876	0.214159292	0.161061947	0.173451327	0.14159292	0.249557522	0.286725664
AKC43945_NHY606PXK_Suidae_2012	NHY606PXK	Suidae	0.162831858	0.219469027	0.208849558	0.17699115	0.14159292	0.150442478	0.246017699	0.288495575
AKC43948_SGX032FOK_Suidae_2012	SGX032FOK	Suidae	0.159292035	0.224778761	0.207079646	0.175221239	0.14159292	0.152212389	0.23539823	0.302654867
AKC43993_OCU911HDP_Suidae_2012	OCU911HDP	Suidae	0.16460177	0.233628319	0.208849558	0.168141593	0.139823009	0.161061947	0.25840708	0.297345133
AKC43997_AQB793HVY_Suidae_2012	AQB793HVY	Suidae	0.153982301	0.224778761	0.214159292	0.17699115	0.146902655	0.148672566	0.251327434	0.299115044
AKI82374_GTK598KYI_Avian_2007	GTK598KYI	Avian	0.150442478	0.240707965	0.187610619	0.166371681	0.173451327	0.12920354	0.224778761	0.304424779
AKJ80381_ZDV168VHK_Suidae_2010.491667	ZDV168VHK	Suidae	0.169911504	0.217699115	0.221238938	0.175221239	0.150442478	0.155752212	0.265486726	0.304424779
AKJ80488_DOT914OWJ_Suidae_2011.25	DOT914OWJ	Suidae	0.157801418	0.225177305	0.205673759	0.168439716	0.140070922	0.14893617	0.25177305	0.29787234
AKJ80685_UFF255ZBK_Suidae_2011.375	UFF255ZBK	Suidae	0.161921708	0.220640569	0.204626335	0.174377224	0.161921708	0.147686833	0.252669039	0.302491103
AKJ80744_NKE506LHQ_Suidae_2012.086111	NKE506LHQ	Suidae	0.148672566	0.22300885	0.207079646	0.161061947	0.136283186	0.138053097	0.25840708	0.290265487
AKJ80756_MHP404MZZ_Suidae_2012.052778	MHP404MZZ	Suidae	0.157522124	0.226548673	0.212389381	0.16460177	0.132743363	0.152212389	0.261946903	0.297345133
AKJ80792_IAF201RVZ_Suidae_2012.030556	IAF201RVZ	Suidae	0.168141593	0.214159292	0.219469027	0.182300885	0.145132743	0.161061947	0.256637168	0.316814159
AKJ80804_WSL105EGM_Suidae_2011.775	WSL105EGM	Suidae	0.146902655	0.22300885	0.207079646	0.16460177	0.134513274	0.143362832	0.249557522	0.292035398
AKJ80816_VYR774QIF_Suidae_2011.65	VYR774QIF	Suidae	0.152212389	0.219469027	0.210619469	0.159292035	0.130973451	0.145132743	0.256637168	0.286725664
AKJ80828_BAN474WPV_Suidae_2011.344444	BAN474WPV	Suidae	0.152212389	0.215929204	0.198230088	0.159292035	0.136283186	0.143362832	0.251327434	0.292035398
AKJ80864_ZUX768KAR_Suidae_2011.086111	ZUX768KAR	Suidae	0.148672566	0.22300885	0.203539823	0.159292035	0.132743363	0.143362832	0.254867257	0.292035398
AKJ80936_CZR068NMU_Suidae_2011.044444	CZR068NMU	Suidae	0.152212389	0.22300885	0.207079646	0.162831858	0.134513274	0.145132743	0.249557522	0.292035398
AKJ80978_TCI548MPU_Suidae_2011	TCI548MPU	Suidae	0.145132743	0.217699115	0.214159292	0.169911504	0.136283186	0.145132743	0.247787611	0.29380531
AKJ80990_HUP267RCF_Suidae_2011	HUP267RCF	Suidae	0.148672566	0.219469027	0.207079646	0.173451327	0.134513274	0.153982301	0.249557522	0.299115044
AKJ81013_WFT560ONB_Suidae_2012	WFT560ONB	Suidae	0.157522124	0.215929204	0.212389381	0.178761062	0.14159292	0.153982301	0.242477876	0.295575221
AKJ81132_YZP482CSN_Suidae_2011.5	YZP482CSN	Suidae	0.166371681	0.221238938	0.205309735	0.162831858	0.138053097	0.16460177	0.267256637	0.30619469
AKJ81143_SQW321CZC_Suidae_2012.066667	SQW321CZC	Suidae	0.148672566	0.230088496	0.207079646	0.162831858	0.130973451	0.159292035	0.256637168	0.297345133
AKJ81211_HGR155DPG_Suidae_2011	HGR155DPG	Suidae	0.168141593	0.219469027	0.210619469	0.175221239	0.155752212	0.153982301	0.263716814	0.302654867
AKJ81223_JUV727YQJ_Suidae_2011.083333	JUV727YQJ	Suidae	0.166371681	0.224778761	0.221238938	0.171681416	0.153982301	0.159292035	0.265486726	0.304424779
AKJ81247_WWX222TFV_Suidae_2011.086111	WWX222TFV	Suidae	0.162831858	0.215929204	0.210619469	0.17699115	0.150442478	0.152212389	0.261946903	0.30619469
AKJ81349_OVF227IUS_Suidae_2012.05	OVF227IUS	Suidae	0.169911504	0.219469027	0.217699115	0.169911504	0.136283186	0.157522124	0.269026549	0.300884956
AKJ81361_ATC676CDY_Suidae_2011.702778	ATC676CDY	Suidae	0.168141593	0.217699115	0.214159292	0.175221239	0.152212389	0.155752212	0.263716814	0.30619469
AKJ81397_KYG635ACO_Suidae_1999.747222	KYG635ACO	Suidae	0.16460177	0.219469027	0.219469027	0.166371681	0.152212389	0.152212389	0.263716814	0.30619469
AKJ81567_CCQ787NOT_Suidae_2012.144444	CCQ787NOT	Suidae	0.16460177	0.221238938	0.215929204	0.169911504	0.162831858	0.148672566	0.249557522	0.307964602
AKJ81636_SSR503WXU_Suidae_2012.972222	SSR503WXU	Suidae	0.146902655	0.22300885	0.214159292	0.169911504	0.132743363	0.155752212	0.254867257	0.309734513
AKJ81648_CSO953MIZ_Suidae_2010.902778	CSO953MIZ	Suidae	0.168141593	0.212389381	0.208849558	0.17699115	0.148672566	0.150442478	0.260176991	0.304424779
AKJ81734_XWE063JGG_Suidae_2011.416667	XWE063JGG	Suidae	0.150442478	0.221238938	0.215929204	0.175221239	0.134513274	0.145132743	0.249557522	0.29380531
AKJ81758_QNH533RMZ_Suidae_2012.083333	QNH533RMZ	Suidae	0.168141593	0.221238938	0.226548673	0.166371681	0.146902655	0.157522124	0.254867257	0.309734513
AKJ81793_HCO230EDE_Suidae_2003.416667	HCO230EDE	Suidae	0.16460177	0.230088496	0.214159292	0.162831858	0.153982301	0.153982301	0.254867257	0.299115044
AKJ81841_NFU624QBE_Suidae_2009.25	NFU624QBE	Suidae	0.169911504	0.226548673	0.221238938	0.161061947	0.166371681	0.145132743	0.267256637	0.290265487
AKJ81862_PKH081TDD_Suidae_2010.666667	PKH081TDD	Suidae	0.159292035	0.221238938	0.214159292	0.169911504	0.145132743	0.153982301	0.249557522	0.313274336
AKJ81885_QSL254ZHX_Suidae_2011.897222	QSL254ZHX	Suidae	0.157522124	0.217699115	0.214159292	0.180530973	0.146902655	0.150442478	0.261946903	0.30619469
AKJ81952_ZPS629KJE_Suidae_2012.541667	ZPS629KJE	Suidae	0.143362832	0.219469027	0.207079646	0.182300885	0.139823009	0.148672566	0.244247788	0.315044248
AKJ82086_JUQ948ETE_Suidae_2012.702778	JUQ948ETE	Suidae	0.159292035	0.221238938	0.210619469	0.16460177	0.136283186	0.157522124	0.261946903	0.29380531
AKJ82122_BUT550KWR_Suidae_2012.316667	BUT550KWR	Suidae	0.150442478	0.22300885	0.214159292	0.173451327	0.138053097	0.148672566	0.253097345	0.29380531
AKJ82187_VPT370CAF_Suidae_2013.166667	VPT370CAF	Suidae	0.155752212	0.224778761	0.210619469	0.16460177	0.122123894	0.139823009	0.251327434	0.283185841
AKJ82199_CQQ420ZXS_Suidae_2013	CQQ420ZXS	Suidae	0.150442478	0.224778761	0.203539823	0.157522124	0.134513274	0.143362832	0.256637168	0.290265487
AKJ82269_QTB179BKG_Suidae_2012.522222	QTB179BKG	Suidae	0.168141593	0.215929204	0.215929204	0.166371681	0.152212389	0.153982301	0.267256637	0.299115044
AKJ82291_ORC571OWY_Suidae_2012.797222	ORC571OWY	Suidae	0.161061947	0.221238938	0.207079646	0.16460177	0.145132743	0.145132743	0.260176991	0.292035398
AKJ82349_HAR380PFI_Suidae_2012.033333	HAR380PFI	Suidae	0.159292035	0.228318584	0.205309735	0.16460177	0.146902655	0.150442478	0.251327434	0.290265487
AKJ82373_WIG382VFA_Suidae_2013.058333	WIG382VFA	Suidae	0.157522124	0.23539823	0.208849558	0.16460177	0.138053097	0.153982301	0.263716814	0.284955752
AKJ82440_ULB582IOL_Suidae_2013.672222	ULB582IOL	Suidae	0.159292035	0.217699115	0.207079646	0.173451327	0.143362832	0.136283186	0.25840708	0.304424779
AKJ82868_UXC928ZOI_Suidae_1994	UXC928ZOI	Suidae	0.171681416	0.238938053	0.2	0.192920354	0.191150442	0.136283186	0.23539823	0.300884956
AKJ82983_MLL895LYF_Suidae_2013.2	MLL895LYF	Suidae	0.168141593	0.244247788	0.196460177	0.217699115	0.159292035	0.159292035	0.23539823	0.304424779
AKJ82994_FTZ071MYM_Suidae_2013.15	FTZ071MYM	Suidae	0.168141593	0.260176991	0.203539823	0.192920354	0.168141593	0.152212389	0.240707965	0.292035398
AKJ83029_DSW966TKP_Suidae_2012.302778	DSW966TKP	Suidae	0.173451327	0.242477876	0.198230088	0.201769912	0.162831858	0.161061947	0.238938053	0.297345133
AKL90892_HRZ884BMP_Hominidae_2012.030556	HRZ884BMP	Hominidae	0.171532847	0.237226277	0.20620438	0.160583942	0.173357664	0.155109489	0.255474453	0.277372263
AKN58371_DJX307TBZ_Avian_2009.25	DJX307TBZ	Avian	0.166371681	0.237168142	0.219469027	0.191150442	0.168141593	0.153982301	0.237168142	0.284955752
AKN58411_ROU039KYR_Avian_2012	ROU039KYR	Avian	0.166371681	0.240707965	0.210619469	0.196460177	0.17699115	0.155752212	0.242477876	0.290265487
AKT07686_OSG754KZY_Avian_2011.705556	OSG754KZY	Avian	0.159292035	0.246017699	0.203539823	0.155752212	0.157522124	0.139823009	0.254867257	0.290265487
AKZ42005_PON185EYS_Avian_2014.744444	PON185EYS	Avian	0.170212766	0.237588652	0.218085106	0.196808511	0.179078014	0.156028369	0.241134752	0.283687943
AKZ42017_DAG165KXC_Avian_2014.775	DAG165KXC	Avian	0.169911504	0.240707965	0.217699115	0.196460177	0.182300885	0.155752212	0.240707965	0.286725664
ALB08353_KDU491MAE_Avian_2014.5	KDU491MAE	Avian	0.17699115	0.23539823	0.203539823	0.150442478	0.175221239	0.145132743	0.25840708	0.286725664
ALE66738_CBT722OOX_Suidae_2011.908333	CBT722OOX	Suidae	0.159292035	0.238938053	0.214159292	0.162831858	0.166371681	0.148672566	0.249557522	0.284955752
ALG00694_PDZ909VAA_Suidae_1979.933333	PDZ909VAA	Suidae	0.148672566	0.210619469	0.214159292	0.166371681	0.14159292	0.145132743	0.253097345	0.299115044
ALJ53900_OPN979CGB_Suidae_2014	OPN979CGB	Suidae	0.157522124	0.238938053	0.212389381	0.166371681	0.178761062	0.138053097	0.240707965	0.290265487
ALJ54239_RBA374OYY_Suidae_2014	RBA374OYY	Suidae	0.158081705	0.239786856	0.211367673	0.1669627	0.179396092	0.136767318	0.241563055	0.291296625
ALJ54383_RVP743DHP_Suidae_2014	RVP743DHP	Suidae	0.158081705	0.239786856	0.211367673	0.1669627	0.179396092	0.136767318	0.241563055	0.291296625
ALJ54423_RLO028SQO_Suidae_2014	RLO028SQO	Suidae	0.162831858	0.244247788	0.212389381	0.157522124	0.171681416	0.145132743	0.251327434	0.283185841
ALR81988_LBN170FEV_Avian_2009	LBN170FEV	Avian	0.166371681	0.240707965	0.214159292	0.192920354	0.178761062	0.157522124	0.237168142	0.286725664
ALT19013_LJQ865UWA_Suidae_2012.802778	LJQ865UWA	Suidae	0.166371681	0.238938053	0.210619469	0.159292035	0.168141593	0.148672566	0.237168142	0.279646018
ALX29211_JTZ147HLI_Suidae_2010	JTZ147HLI	Suidae	0.171681416	0.244247788	0.198230088	0.214159292	0.161061947	0.159292035	0.237168142	0.302654867
ALX29268_LKT766QZF_Suidae_2012	LKT766QZF	Suidae	0.155752212	0.228318584	0.207079646	0.175221239	0.130973451	0.159292035	0.249557522	0.304424779
ALX29292_YCT714WZT_Suidae_2012	YCT714WZT	Suidae	0.157522124	0.230088496	0.210619469	0.162831858	0.136283186	0.148672566	0.25840708	0.297345133
ALX29407_DLE504ZCH_Suidae_2013	DLE504ZCH	Suidae	0.146902655	0.208849558	0.212389381	0.178761062	0.14159292	0.14159292	0.249557522	0.307964602
ALX29559_KTG756LJU_Suidae_2013	KTG756LJU	Suidae	0.148672566	0.231858407	0.207079646	0.161061947	0.136283186	0.14159292	0.240707965	0.304424779
ALX29677_ECX207ATD_Suidae_2014	ECX207ATD	Suidae	0.150442478	0.228318584	0.215929204	0.175221239	0.14159292	0.155752212	0.23539823	0.307964602
ALX29701_YSZ170NCQ_Suidae_2014	YSZ170NCQ	Suidae	0.150442478	0.224778761	0.214159292	0.175221239	0.138053097	0.148672566	0.246017699	0.304424779
ALX29725_EIO403KXC_Suidae_2014	EIO403KXC	Suidae	0.155752212	0.221238938	0.207079646	0.169911504	0.139823009	0.145132743	0.251327434	0.29380531
ALX29759_ADK135PUK_Suidae_2014	ADK135PUK	Suidae	0.161061947	0.237168142	0.203539823	0.169911504	0.175221239	0.145132743	0.240707965	0.300884956
ALX29912_EVW443XJA_Suidae_2014	EVW443XJA	Suidae	0.155752212	0.228318584	0.194690265	0.162831858	0.136283186	0.153982301	0.25840708	0.288495575
ALX29923_NQW189LEV_Suidae_2014	NQW189LEV	Suidae	0.161061947	0.23539823	0.203539823	0.169911504	0.17699115	0.145132743	0.238938053	0.299115044
ALX29995_MLO782XIN_Suidae_2014	MLO782XIN	Suidae	0.150442478	0.226548673	0.201769912	0.16460177	0.138053097	0.152212389	0.253097345	0.292035398
ALX30299_SAU635WIZ_Suidae_2015	SAU635WIZ	Suidae	0.157522124	0.224778761	0.201769912	0.162831858	0.145132743	0.152212389	0.242477876	0.290265487
ALX30333_XHV722CJE_Suidae_2015	XHV722CJE	Suidae	0.157522124	0.226548673	0.210619469	0.168141593	0.122123894	0.159292035	0.251327434	0.295575221
ALX30369_ZGZ875GHR_Suidae_2015	ZGZ875GHR	Suidae	0.148672566	0.22300885	0.203539823	0.166371681	0.139823009	0.150442478	0.251327434	0.295575221
ALZ43196_LDW614FAR_Suidae_2012.811111	LDW614FAR	Suidae	0.159292035	0.230088496	0.215929204	0.16460177	0.168141593	0.145132743	0.244247788	0.288495575
ALZ43413_NLQ511COV_Suidae_2013.119444	NLQ511COV	Suidae	0.171681416	0.249557522	0.210619469	0.205309735	0.17699115	0.157522124	0.251327434	0.279646018
ALZ43458_OQI705NGE_Suidae_2013.2	OQI705NGE	Suidae	0.173451327	0.246017699	0.224778761	0.198230088	0.17699115	0.152212389	0.249557522	0.277876106
ALZ43844_XGW309KKF_Suidae_2013.730556	XGW309KKF	Suidae	0.166371681	0.249557522	0.224778761	0.196460177	0.173451327	0.150442478	0.251327434	0.283185841
ALZ44457_PQI205WEF_Suidae_2013.908333	PQI205WEF	Suidae	0.166371681	0.237168142	0.203539823	0.157522124	0.171681416	0.139823009	0.244247788	0.292035398
ALZ44724_CKV262YWZ_Suidae_2014.463889	CKV262YWZ	Suidae	0.146902655	0.231858407	0.22300885	0.166371681	0.171681416	0.14159292	0.244247788	0.284955752
ALZ45425_VOD696ULP_Suidae_2014.827778	VOD696ULP	Suidae	0.159292035	0.240707965	0.221238938	0.153982301	0.157522124	0.14159292	0.247787611	0.276106195
ALZ45483_ROG948JJZ_Suidae_2014.902778	ROG948JJZ	Suidae	0.169911504	0.251327434	0.212389381	0.194690265	0.184070796	0.146902655	0.246017699	0.283185841
ALZ46649_BDB075SVQ_Suidae_2014.369444	BDB075SVQ	Suidae	0.148775895	0.239171375	0.220338983	0.171374765	0.169491525	0.141242938	0.246704331	0.286252354
ALZ46661_QLT420QEC_Suidae_2014.425	QLT420QEC	Suidae	0.157684631	0.22754491	0.22754491	0.159680639	0.155688623	0.131736527	0.23752495	0.271457086
AMB66675_JXI768GOQ_Suidae_2013.947222	JXI768GOQ	Suidae	0.155752212	0.224778761	0.201769912	0.171681416	0.143362832	0.152212389	0.261946903	0.288495575
AMM43256_HNF587DLA_Suidae_2016.047222	HNF587DLA	Suidae	0.159292035	0.242477876	0.215929204	0.157522124	0.171681416	0.14159292	0.251327434	0.283185841
AMR58598_HQI889OIX_Suidae_2015.841667	HQI889OIX	Suidae	0.168141593	0.260176991	0.212389381	0.203539823	0.182300885	0.155752212	0.233628319	0.281415929
AMY15706_VDA514BMR_Suidae_2012.255556	VDA514BMR	Suidae	0.162831858	0.231858407	0.219469027	0.161061947	0.162831858	0.157522124	0.249557522	0.272566372
AMY15995_BGP731KMJ_Suidae_2012.702778	BGP731KMJ	Suidae	0.159292035	0.228318584	0.207079646	0.17699115	0.159292035	0.139823009	0.221238938	0.295575221
AMY16048_UTW622WMH_Suidae_2013.019444	UTW622WMH	Suidae	0.159292035	0.215929204	0.22300885	0.171681416	0.139823009	0.161061947	0.25840708	0.300884956
AMY16172_TAX537CYI_Suidae_2012.011111	TAX537CYI	Suidae	0.175221239	0.249557522	0.215929204	0.185840708	0.184070796	0.145132743	0.263716814	0.290265487
AMY16182_OAF021FZL_Suidae_2012.205556	OAF021FZL	Suidae	0.171681416	0.251327434	0.215929204	0.196460177	0.182300885	0.148672566	0.254867257	0.284955752
AMY16264_RVG440JYE_Suidae_2013.411111	RVG440JYE	Suidae	0.169911504	0.254867257	0.224778761	0.205309735	0.180530973	0.161061947	0.238938053	0.297345133
AMY16291_FIJ452JKU_Suidae_2014.427778	FIJ452JKU	Suidae	0.166371681	0.247787611	0.217699115	0.2	0.175221239	0.153982301	0.240707965	0.290265487
AND81105_FUZ866LXO_Suidae_2016.225	FUZ866LXO	Suidae	0.161061947	0.244247788	0.210619469	0.159292035	0.173451327	0.138053097	0.246017699	0.284955752
ANE37472_BIM006XJS_Suidae_2016.169444	BIM006XJS	Suidae	0.164893617	0.241134752	0.210992908	0.164893617	0.177304965	0.138297872	0.242907801	0.287234043
ANE37480_NET096IVS_Suidae_2016.147222	NET096IVS	Suidae	0.153982301	0.224778761	0.215929204	0.153982301	0.159292035	0.148672566	0.263716814	0.286725664
ANH71136_LKJ010PDE_Avian_2016.286111	LKJ010PDE	Avian	0.169911504	0.237168142	0.207079646	0.162831858	0.171681416	0.145132743	0.254867257	0.281415929
ANJ61618_XLO028ZYP_Suidae_2016.261111	XLO028ZYP	Suidae	0.157522124	0.247787611	0.219469027	0.159292035	0.175221239	0.136283186	0.251327434	0.286725664
ANJ78121_QRQ049GOG_Avian_2012.569444	QRQ049GOG	Avian	0.162831858	0.22300885	0.22300885	0.152212389	0.146902655	0.150442478	0.265486726	0.281415929
ANK57570_EQY799DUS_Suidae_2014.313889	EQY799DUS	Suidae	0.168141593	0.242477876	0.226548673	0.189380531	0.175221239	0.146902655	0.25840708	0.274336283
ANK57630_MQZ636GHX_Suidae_2014.052778	MQZ636GHX	Suidae	0.168141593	0.246017699	0.217699115	0.203539823	0.168141593	0.155752212	0.254867257	0.284955752
ANK57655_AHK050SUA_Suidae_2012.166667	AHK050SUA	Suidae	0.16460177	0.237168142	0.207079646	0.155752212	0.16460177	0.148672566	0.244247788	0.283185841
ANZ03491_DZA547XVP_Suidae_2015.113889	DZA547XVP	Suidae	0.166371681	0.247787611	0.219469027	0.192920354	0.178761062	0.157522124	0.247787611	0.286725664
ANZ03492_NTD137VLD_Suidae_2011.191667	NTD137VLD	Suidae	0.16460177	0.238938053	0.219469027	0.198230088	0.173451327	0.146902655	0.246017699	0.281415929
ANZ03732_ROJ027WWX_Avian_2002.5	ROJ027WWX	Avian	0.162831858	0.237168142	0.192920354	0.148672566	0.162831858	0.14159292	0.242477876	0.295575221
AOO54964_XTD866XJX_Suidae_2016.588889	XTD866XJX	Suidae	0.157522124	0.238938053	0.214159292	0.162831858	0.173451327	0.139823009	0.242477876	0.290265487
AOV82365_GZN864ZDO_Hominidae_2015.069444	GZN864ZDO	Hominidae	0.196202532	0.26371308	0.181434599	0.223628692	0.189873418	0.154008439	0.251054852	0.310126582
APB88934_AKY492WDK_Suidae_2014.563889	AKY492WDK	Suidae	0.157522124	0.237168142	0.210619469	0.166371681	0.180530973	0.136283186	0.238938053	0.292035398
APB88996_FRM128USB_Suidae_2014.547222	FRM128USB	Suidae	0.157522124	0.238938053	0.212389381	0.166371681	0.178761062	0.136283186	0.240707965	0.290265487
APB89145_WRP221TMA_Suidae_2014.530556	WRP221TMA	Suidae	0.157522124	0.238938053	0.210619469	0.169911504	0.180530973	0.136283186	0.238938053	0.292035398
APB89822_FZR865HQU_Hominidae_2014.708333	FZR865HQU	Hominidae	0.180530973	0.247787611	0.196460177	0.212389381	0.184070796	0.16460177	0.242477876	0.315044248
APC32202_ZZM827GXA_Avian_2010.555556	ZZM827GXA	Avian	0.162831858	0.224778761	0.214159292	0.192920354	0.169911504	0.153982301	0.23539823	0.300884956
APC57889_HUD654VLP_Hominidae_1968	HUD654VLP	Hominidae	0.169911504	0.246017699	0.210619469	0.192920354	0.180530973	0.153982301	0.231858407	0.29380531
APG56809_GJH182SQB_Suidae_2016.763889	GJH182SQB	Suidae	0.157522124	0.249557522	0.217699115	0.16460177	0.171681416	0.14159292	0.244247788	0.288495575
APG56829_DIN715KXV_Suidae_2016.797222	DIN715KXV	Suidae	0.154529307	0.245115453	0.213143872	0.165186501	0.174067496	0.134991119	0.243339254	0.296625222
APO39310_AUV579QNM_Hominidae_1968	AUV579QNM	Hominidae	0.168141593	0.240707965	0.215929204	0.191150442	0.17699115	0.152212389	0.231858407	0.292035398
APT36456_RIC924LWY_Hominidae_2016.75	RIC924LWY	Hominidae	0.154255319	0.221631206	0.20035461	0.168439716	0.136524823	0.15070922	0.241134752	0.304964539
APT36522_IVS218CEO_Suidae_2016.088889	IVS218CEO	Suidae	0.153982301	0.224778761	0.207079646	0.168141593	0.132743363	0.152212389	0.251327434	0.299115044
APT36534_QHK612VFI_Suidae_2016.072222	QHK612VFI	Suidae	0.153982301	0.228318584	0.207079646	0.169911504	0.139823009	0.152212389	0.25840708	0.29380531
APT36546_CMG133EXH_Suidae_2016.075	CMG133EXH	Suidae	0.169911504	0.230088496	0.212389381	0.175221239	0.148672566	0.162831858	0.263716814	0.311504425
APT36593_YDF542TSR_Suidae_2016.230556	YDF542TSR	Suidae	0.155752212	0.226548673	0.210619469	0.173451327	0.138053097	0.152212389	0.260176991	0.29380531
APW84900_AVK028GGV_Suidae_2016.894444	AVK028GGV	Suidae	0.159292035	0.253097345	0.208849558	0.203539823	0.17699115	0.148672566	0.240707965	0.288495575
APY16418_GDZ747TCP_Avian_2015.65	GDZ747TCP	Avian	0.168141593	0.23539823	0.215929204	0.189380531	0.187610619	0.150442478	0.217699115	0.295575221
AQN75835_QPS991DRU_Suidae_2016.975	QPS991DRU	Suidae	0.157522124	0.233628319	0.215929204	0.169911504	0.168141593	0.138053097	0.240707965	0.29380531
AQS25421_NFR955PEM_Avian_2015.061111	NFR955PEM	Avian	0.162831858	0.237168142	0.230088496	0.191150442	0.162831858	0.16460177	0.249557522	0.281415929
AQU12397_KYV087LMR_Suidae_2017.052778	KYV087LMR	Suidae	0.182300885	0.251327434	0.214159292	0.198230088	0.180530973	0.159292035	0.256637168	0.276106195
ARC95318_IUY203WBP_Suidae_2017.088889	IUY203WBP	Suidae	0.161061947	0.249557522	0.210619469	0.162831858	0.169911504	0.14159292	0.238938053	0.299115044
ARM59331_VUA329FQO_Suidae_2017.2	VUA329FQO	Suidae	0.180530973	0.247787611	0.219469027	0.203539823	0.187610619	0.150442478	0.246017699	0.286725664
ARM59333_EPT813YFE_Suidae_2017.202778	EPT813YFE	Suidae	0.159574468	0.239361702	0.212765957	0.159574468	0.168439716	0.143617021	0.25177305	0.285460993
ARQ84804_MQK389PSV_Suidae_2017.219444	MQK389PSV	Suidae	0.156305506	0.241563055	0.213143872	0.156305506	0.170515098	0.134991119	0.25044405	0.280639432
ARQ84832_IDC491OJY_Suidae_2017.255556	IDC491OJY	Suidae	0.159292035	0.249557522	0.210619469	0.159292035	0.169911504	0.14159292	0.246017699	0.295575221
ARQ84842_SHV099RAG_Suidae_2017.186111	SHV099RAG	Suidae	0.170515098	0.252220249	0.204262877	0.159857904	0.177619893	0.142095915	0.246891652	0.282415631
ARV89133_JJF037MDG_Suidae_2014.519444	JJF037MDG	Suidae	0.169911504	0.22300885	0.210619469	0.166371681	0.153982301	0.155752212	0.25840708	0.311504425
ARV89455_VRT420WNK_Suidae_2014.916667	VRT420WNK	Suidae	0.180530973	0.242477876	0.215929204	0.2	0.173451327	0.155752212	0.267256637	0.29380531
ARV89533_WHI497CXC_Suidae_2015.938889	WHI497CXC	Suidae	0.189380531	0.25840708	0.212389381	0.203539823	0.194690265	0.146902655	0.249557522	0.313274336
