ATY73852.1:1-758	ATY73852.1:1-758
ACI40921.1:1-765	ADU53654.1:1-759
ACI40921.1:1-765	ADU53665.1:1-759
ACI40921.1:1-765	ADU53675.1:1-759
ACI40921.1:1-765	ADU53686.1:1-759
ACI40921.1:1-765	ADU53697.1:1-759
ACI40921.1:1-765	ADU53708.1:1-759
ACI40921.1:1-765	ADU53718.1:1-759
ACI40921.1:1-765	ADU53744.1:1-759
ACI40921.1:1-765	ADU56690.1:1-759
ACI40921.1:1-765	ADU56701.1:1-759
ACI40921.1:1-765	ADU56709.1:1-759
ACI40921.1:1-765	ADU56722.1:1-759
ACI40921.1:1-765	ADV16347.1:1-759
ACI40921.1:1-765	ADV76663.1:1-759
ACI40921.1:1-765	ADW80326.1:1-759
ACI40921.1:1-765	ADW80345.1:1-759
ACI40921.1:1-765	ADW80356.1:1-759
ACI40921.1:1-765	ADW80436.1:1-759
ACI40921.1:1-765	ADX06964.1:1-758
ACI40921.1:1-765	ADX06980.1:1-758
ACI40921.1:1-765	ADZ45202.1:1-759
ACI40921.1:1-765	ADZ45213.1:1-759
ACI40921.1:1-765	ADZ45224.1:1-759
ACI40921.1:1-765	AEA04333.1:1-759
ACI40921.1:1-765	AEA04429.1:1-759
ACI40921.1:1-765	AEA04440.1:1-759
ACI40921.1:1-765	AEA29083.1:1-759
ACI40921.1:1-765	AEA30206.1:1-759
ACI40921.1:1-765	AEA30217.1:1-759
ACI40921.1:1-765	AEA35540.1:1-759
ACI40921.1:1-765	AEB39678.1:1-713
ACI40921.1:1-765	AEB39682.1:1-703
ACI40921.1:1-765	AEB39686.1:1-724
ACI40921.1:1-765	AEB39694.1:1-713
ACI40921.1:1-765	AEB39730.1:1-759
ACI40921.1:1-765	AEB39741.1:1-759
ACI40921.1:1-765	AEB39752.1:1-759
ACI40921.1:1-765	AEB40992.1:1-759
ACI40921.1:1-765	AEB41003.1:1-759
ACI40921.1:1-765	AEB41016.1:1-759
ACI40921.1:1-765	AEB41029.1:1-759
ACI40921.1:1-765	AEB66926.1:1-759
ACI40921.1:1-765	AEH04380.1:1-759
ACI40921.1:1-765	AEI29187.1:1-759
ACI40921.1:1-765	AEI29196.1:1-759
ACI40921.1:1-765	AEI29205.1:1-759
ACI40921.1:1-765	AEI29214.1:1-759
ACI40921.1:1-765	AEI98752.1:1-759
ACI40921.1:1-765	AEJ31942.1:1-759
ACI40921.1:1-765	AEJ31953.1:1-759
ACI40921.1:1-765	AEK49324.1:1-759
ACI40921.1:1-765	AEK49335.1:1-759
ACI40921.1:1-765	AEK49346.1:1-759
ACI40921.1:1-765	AEK49355.1:1-759
ACI40921.1:1-765	AEK49366.1:1-759
ACI40921.1:1-765	AEK49377.1:1-759
ACI40921.1:1-765	AEK49388.1:1-759
ACI40921.1:1-765	AEK49399.1:1-759
ACI40921.1:1-765	AEK49410.1:1-759
ACI40921.1:1-765	AEK49421.1:1-759
ACI40921.1:1-765	AEK49432.1:1-759
ACI40921.1:1-765	AEK49443.1:1-759
ACI40921.1:1-765	AEK49473.1:1-759
ACI40921.1:1-765	AEK49484.1:1-759
ACI40921.1:1-765	AEK49503.1:1-759
ACI40921.1:1-765	AEK49514.1:1-759
ACI40921.1:1-765	AEK49534.1:1-759
ACI40921.1:1-765	AEK49545.1:1-759
ACI40921.1:1-765	AEK49556.1:1-759
ACI40921.1:1-765	AEK49567.1:1-759
ACI40921.1:1-765	AEK49578.1:1-759
ACI40921.1:1-765	AEK49589.1:1-759
ACI40921.1:1-765	AEK49600.1:1-759
ACI40921.1:1-765	AEK49611.1:1-759
ACI40921.1:1-765	AEK49621.1:1-759
ACI40921.1:1-765	AEK49632.1:1-759
ACI40921.1:1-765	AEK49643.1:1-759
ACI40921.1:1-765	AEK49654.1:1-759
ACI40921.1:1-765	AEK49665.1:1-759
ACI40921.1:1-765	AEK49676.1:1-759
ACI40921.1:1-765	AEK49687.1:1-759
ACI40921.1:1-765	AEK49698.1:1-759
ACI40921.1:1-765	AEK49709.1:1-759
ACI40921.1:1-765	AEK49742.1:1-759
ACI40921.1:1-765	AEK49753.1:1-759
ACI40921.1:1-765	AEK49764.1:1-759
ACI40921.1:1-765	AEK49784.1:1-759
ACI40921.1:1-765	AEK49791.1:1-759
ACI40921.1:1-765	AEK49802.1:1-759
ACI40921.1:1-765	AEK49813.1:1-759
ACI40921.1:1-765	AEK49822.1:1-759
ACI40921.1:1-765	AEK49833.1:1-759
ACI40921.1:1-765	AEK49844.1:1-759
ACI40921.1:1-765	AEK49855.1:1-759
ACI40921.1:1-765	AEK49866.1:1-759
ACI40921.1:1-765	AEK49877.1:1-759
ACI40921.1:1-765	AEK49976.1:1-759
ACI40921.1:1-765	AEK49987.1:1-759
ACI40921.1:1-765	AEK49998.1:1-759
ACI40921.1:1-765	AEK50009.1:1-759
ACI40921.1:1-765	AEK50020.1:1-759
ACI40921.1:1-765	AEK50031.1:1-759
ACI40921.1:1-765	AEK50042.1:1-759
ACI40921.1:1-765	AEK50053.1:1-759
ACI40921.1:1-765	AEK50064.1:1-759
ACI40921.1:1-765	AEK50075.1:1-759
ACI40921.1:1-765	AEK50086.1:1-759
ACI40921.1:1-765	AEK50097.1:1-759
ACI40921.1:1-765	AEK50108.1:1-759
ACI40921.1:1-765	AEK50119.1:1-759
ACI40921.1:1-765	AEK50130.1:1-759
ACI40921.1:1-765	AEK50141.1:1-759
ACI40921.1:1-765	AEK50152.1:1-759
ACI40921.1:1-765	AEK50163.1:1-759
ACI40921.1:1-765	AEK50174.1:1-759
ACI40921.1:1-765	AEK50185.1:1-759
ACI40921.1:1-765	AEK50196.1:1-759
ACI40921.1:1-765	AEK50207.1:1-759
ACI40921.1:1-765	AEK50218.1:1-759
ACI40921.1:1-765	AEK50229.1:1-759
ACI40921.1:1-765	AEK50240.1:1-759
ACI40921.1:1-765	AEK50251.1:1-759
ACI40921.1:1-765	AEK50262.1:1-759
ACI40921.1:1-765	AEK50273.1:1-759
ACI40921.1:1-765	AEK50284.1:1-759
ACI40921.1:1-765	AEK50295.1:1-759
ACI40921.1:1-765	AEK50306.1:1-759
ACI40921.1:1-765	AEK50317.1:1-759
ACI40921.1:1-765	AEK50385.1:1-759
ACI40921.1:1-765	AEK50396.1:1-759
ACI40921.1:1-765	AEK50407.1:1-759
ACI40921.1:1-765	AEK50418.1:1-759
ACI40921.1:1-765	AEK50429.1:1-759
ACI40921.1:1-765	AEK50440.1:1-759
ACI40921.1:1-765	AEK50451.1:1-759
ACI40921.1:1-765	AEK50462.1:1-759
ACI40921.1:1-765	AEK50473.1:1-759
ACI40921.1:1-765	AEK50484.1:1-759
ACI40921.1:1-765	AEK50495.1:1-759
ACI40921.1:1-765	AEK50506.1:1-759
ACI40921.1:1-765	AEK50517.1:1-759
ACI40921.1:1-765	AEK50528.1:1-759
ACI40921.1:1-765	AEK50539.1:1-759
ACI40921.1:1-765	AEK50550.1:1-759
ACI40921.1:1-765	AEK50572.1:1-759
ACI40921.1:1-765	AEK50583.1:1-759
ACI40921.1:1-765	AEK50594.1:1-759
ACI40921.1:1-765	AEK50605.1:1-759
ACI40921.1:1-765	AEK50616.1:1-759
ACI40921.1:1-765	AEK50627.1:1-759
ACI40921.1:1-765	AEK50638.1:1-759
ACI40921.1:1-765	AEK50649.1:1-759
ACI40921.1:1-765	AEK50660.1:1-759
ACI40921.1:1-765	AEK50671.1:1-759
ACI40921.1:1-765	AEK50693.1:1-759
ACI40921.1:1-765	AEK50704.1:1-759
ACI40921.1:1-765	AEK50715.1:1-759
ACI40921.1:1-765	AEK50726.1:1-759
ACI40921.1:1-765	AEK50737.1:1-759
ACI40921.1:1-765	AEK50748.1:1-759
ACI40921.1:1-765	AEK50759.1:1-759
ACI40921.1:1-765	AEK50781.1:1-759
ACI40921.1:1-765	AEK50792.1:1-759
ACI40921.1:1-765	AEK50803.1:1-759
ACI40921.1:1-765	AEK50814.1:1-759
ACI40921.1:1-765	AEK50825.1:1-759
ACI40921.1:1-765	AEK50836.1:1-759
ACI40921.1:1-765	AEK50858.1:1-759
ACI40921.1:1-765	AEK50869.1:1-759
ACI40921.1:1-765	AEK50880.1:1-759
ACI40921.1:1-765	AEK50891.1:1-759
ACI40921.1:1-765	AEK52494.1:1-759
ACI40921.1:1-765	AEO92420.1:1-759
ACI40921.1:1-765	AER70094.1:1-759
ACI40921.1:1-765	AET11796.1:1-759
ACI40921.1:1-765	AEX40621.1:1-759
ACI40921.1:1-765	AEX40632.1:1-759
ACI40921.1:1-765	AEX40643.1:1-759
ACI40921.1:1-765	AEX40654.1:1-759
ACI40921.1:1-765	AEX40665.1:1-759
ACI40921.1:1-765	AEX40676.1:1-759
ACI40921.1:1-765	AEX91666.1:1-759
ACI40921.1:1-765	AEX91677.1:1-759
ACI40921.1:1-765	AEX91698.1:1-759
ACI40921.1:1-765	AEX91707.1:1-759
ACI40921.1:1-765	AEX91716.1:1-759
ACI40921.1:1-765	AEX91725.1:1-759
ACI40921.1:1-765	AEX91734.1:1-759
ACI40921.1:1-765	AFK10219.1:1-759
ACI40921.1:1-765	AFK10230.1:1-759
ACI40921.1:1-765	AFK10241.1:1-759
ACI40921.1:1-765	AHC28992.1:1-759
ACI40921.1:1-765	AHC29003.1:1-759
ACI40921.1:1-765	AHC29014.1:1-759
ACI40921.1:1-765	AHZ13544.1:1-741
ACI40921.1:1-765	AHZ13547.1:1-754
ACI40921.1:1-765	ACO95568.1:1-759
ACI40921.1:1-765	ACO95579.2:1-758
ACI40921.1:1-765	ACO95656.1:1-759
ACI40921.1:1-765	ACO95667.1:1-759
ACI40921.1:1-765	ACO95689.1:1-759
ACI40921.1:1-765	ACO95700.1:1-759
ACI40921.1:1-765	ACO95722.2:1-757
ACI40921.1:1-765	ACP50660.1:1-759
ACI40921.1:1-765	ACP50671.1:1-759
ACI40921.1:1-765	ACP50682.1:1-759
ACI40921.1:1-765	ACP50693.1:1-759
ACI40921.1:1-765	ACP50704.1:1-759
ACI40921.1:1-765	ACP50715.1:1-759
ACI40921.1:1-765	ACP50726.1:1-759
ACI40921.1:1-765	ACP50737.1:1-759
ACI40921.1:1-765	ACQ82821.1:1-759
ACI40921.1:1-765	ACQ82832.1:1-759
ACI40921.1:1-765	ACQ82843.1:1-759
ACI40921.1:1-765	ACQ82864.1:1-759
ACI40921.1:1-765	ACQ82875.1:1-759
ACI40921.1:1-765	ACQ82886.1:1-759
ACI40921.1:1-765	ACQ82897.1:1-759
ACI40921.1:1-765	ACQ82908.1:1-759
ACI40921.1:1-765	ACQ82919.1:1-759
ACI40921.1:1-765	ACQ82930.1:1-759
ACI40921.1:1-765	ACQ82941.1:1-759
ACI40921.1:1-765	ACQ82952.1:1-759
ACI40921.1:1-765	ACQ82963.1:1-759
ACI40921.1:1-765	ACQ82974.1:1-759
ACI40921.1:1-765	ACQ82985.1:1-759
ACI40921.1:1-765	ACQ83006.1:1-759
ACI40921.1:1-765	ACQ83017.1:1-759
ACI40921.1:1-765	ACQ83028.1:1-759
ACI40921.1:1-765	ACQ83050.1:1-759
ACI40921.1:1-765	ACQ83061.1:1-759
ACI40921.1:1-765	ACQ83072.1:1-759
ACI40921.1:1-765	ACQ83083.1:1-759
ACI40921.1:1-765	ACQ83094.1:1-759
ACI40921.1:1-765	ACQ83105.1:1-759
ACI40921.1:1-765	ACQ83116.1:1-759
ACI40921.1:1-765	ACQ83127.1:1-759
ACI40921.1:1-765	ACQ83138.1:1-759
ACI40921.1:1-765	ACQ83291.1:1-759
ACI40921.1:1-765	ACR49345.1:1-759
ACI40921.1:1-765	ACR49360.1:1-759
ACI40921.1:1-765	ACR49371.1:1-759
ACI40921.1:1-765	ACR49382.1:1-759
ACI40921.1:1-765	ACR49393.1:1-759
ACI40921.1:1-765	ACR49404.1:1-759
ACI40921.1:1-765	ACR49415.1:1-759
ACI40921.1:1-765	ACR49426.1:1-759
ACI40921.1:1-765	ACR49437.1:1-759
ACI40921.1:1-765	ACR49448.1:1-759
ACI40921.1:1-765	ACR49459.1:1-759
ACI40921.1:1-765	ACR49470.1:1-759
ACI40921.1:1-765	ACR49481.1:1-759
ACI40921.1:1-765	ACR49492.1:1-759
ACI40921.1:1-765	ACR49503.1:1-759
ACI40921.1:1-765	ACR49514.1:1-759
ACI40921.1:1-765	ACR49525.1:1-759
ACI40921.1:1-765	ACR49536.1:1-759
ACI40921.1:1-765	ACR58573.1:1-759
ACI40921.1:1-765	ACR58584.1:1-759
ACI40921.1:1-765	ACR58595.1:1-759
ACI40921.1:1-765	ACR58606.1:1-759
ACI40921.1:1-765	ACR58617.1:1-759
ACI40921.1:1-765	ACR58628.1:1-759
ACI40921.1:1-765	ACR58639.1:1-759
ACI40921.1:1-765	ACR58650.1:1-759
ACI40921.1:1-765	ACR58661.1:1-759
ACI40921.1:1-765	ACR58672.1:1-759
ACI40921.1:1-765	ACR58683.1:1-759
ACI40921.1:1-765	ACR58694.1:1-759
ACI40921.1:1-765	ACR58705.2:1-756
ACI40921.1:1-765	ACR58716.2:1-752
ACI40921.1:1-765	ACR58727.1:1-759
ACI40921.1:1-765	ACR58738.1:1-759
ACI40921.1:1-765	ACR58749.1:1-759
ACI40921.1:1-765	ACR58760.1:1-759
ACI40921.1:1-765	ACR58996.1:1-759
ACI40921.1:1-765	ACR59531.1:1-759
ACI40921.1:1-765	ACR59542.1:1-759
ACI40921.1:1-765	ACR59553.1:1-759
ACI40921.1:1-765	ACR59564.2:1-755
ACI40921.1:1-765	ACR59575.1:1-759
ACI40921.1:1-765	ACR59586.1:1-759
ACI40921.1:1-765	ACR59597.1:1-759
ACI40921.1:1-765	ACR61654.1:1-759
ACI40921.1:1-765	ACS92883.1:1-759
ACI40921.1:1-765	ACS92936.1:1-759
ACI40921.1:1-765	ACS92947.1:1-759
ACI40921.1:1-765	ACT84141.1:1-752
ACI40921.1:1-765	ACT84411.1:1-753
ACI40921.1:1-765	ACT84594.1:1-561
ACI40921.1:1-765	ACT84606.1:1-754
ACI40921.1:1-765	ACT84684.1:1-752
ACI40921.1:1-765	ACT84689.1:1-752
ACI40921.1:1-765	ACT84700.1:1-753
ACI40921.1:1-765	ACT84794.1:1-753
ACI40921.1:1-765	ACT84809.1:1-752
ACI40921.1:1-765	ACT84829.1:1-753
ACI40921.1:1-765	ACT84902.1:1-753
ACI40921.1:1-765	ACT84912.1:1-601
ACI40921.1:1-765	ACT84951.1:1-753
ACI40921.1:1-765	ACT84961.1:1-753
ACI40921.1:1-765	ACT84971.1:1-621
ACI40921.1:1-765	ACT85001.1:1-753
ACI40921.1:1-765	ACT85026.1:1-753
ACI40921.1:1-765	ACT85041.1:1-753
ACI40921.1:1-765	ACT85051.1:1-753
ACI40921.1:1-765	ACU15050.1:1-759
ACI40921.1:1-765	ACU15121.1:1-759
ACI40921.1:1-765	ACU15192.1:1-759
ACI40921.1:1-765	ACU15259.1:1-759
ACI40921.1:1-765	ACU15314.1:1-759
ACI40921.1:1-765	ACU15381.2:1-752
ACI40921.1:1-765	ACU15449.1:1-759
ACI40921.1:1-765	ACU15511.2:1-758
ACI40921.1:1-765	ACU15583.1:1-759
ACI40921.1:1-765	ACU15645.1:1-759
ACI40921.1:1-765	ACU15711.1:1-759
ACI40921.1:1-765	ACU15775.1:1-759
ACI40921.1:1-765	ACU15847.1:1-759
ACI40921.1:1-765	ACU15912.1:1-759
ACI40921.1:1-765	ACU15977.1:1-759
ACI40921.1:1-765	ACU16679.1:1-759
ACI40921.1:1-765	ACU16740.1:1-759
ACI40921.1:1-765	ACU26258.1:1-759
ACI40921.1:1-765	ACU26269.1:1-759
ACI40921.1:1-765	ACU26280.1:1-759
ACI40921.1:1-765	ACU26291.1:1-759
ACI40921.1:1-765	ACU26302.1:1-759
ACI40921.1:1-765	ACU26313.1:1-759
ACI40921.1:1-765	ACU26324.1:1-759
ACI40921.1:1-765	ACU26335.1:1-759
ACI40921.1:1-765	ACU26346.1:1-759
ACI40921.1:1-765	ACU26357.1:1-759
ACI40921.1:1-765	ACU26368.1:1-759
ACI40921.1:1-765	ACU26379.1:1-759
ACI40921.1:1-765	ACU26390.1:1-759
ACI40921.1:1-765	ACV41448.1:1-759
ACI40921.1:1-765	ACV41459.1:1-759
ACI40921.1:1-765	ACV41470.1:1-759
ACI40921.1:1-765	ACV41481.1:1-759
ACI40921.1:1-765	ACV41492.1:1-759
ACI40921.1:1-765	ACV41503.1:1-759
ACI40921.1:1-765	ACV41514.1:1-759
ACI40921.1:1-765	ACV41525.1:1-759
ACI40921.1:1-765	ACV41536.1:1-759
ACI40921.1:1-765	ACV41547.1:1-759
ACI40921.1:1-765	ACV41569.1:1-759
ACI40921.1:1-765	ACV41580.1:1-759
ACI40921.1:1-765	ACV41591.1:1-759
ACI40921.1:1-765	ACV41602.1:1-759
ACI40921.1:1-765	ACV41613.1:1-759
ACI40921.1:1-765	ACV41624.1:1-759
ACI40921.1:1-765	ACV41635.1:1-759
ACI40921.1:1-765	ACV41646.2:1-750
ACI40921.1:1-765	ACV41657.1:1-759
ACI40921.1:1-765	ACV41668.1:1-759
ACI40921.1:1-765	ACV41679.1:1-759
ACI40921.1:1-765	ACV41690.1:1-759
ACI40921.1:1-765	ACV41706.1:1-759
ACI40921.1:1-765	ACV41717.1:1-759
ACI40921.1:1-765	ACV41728.1:1-759
ACI40921.1:1-765	ACV41739.1:1-759
ACI40921.1:1-765	ACV41750.1:1-759
ACI40921.1:1-765	ACV42650.1:1-759
ACI40921.1:1-765	ACV89715.1:1-759
ACI40921.1:1-765	ACV89726.1:1-759
ACI40921.1:1-765	ACV89737.1:1-759
ACI40921.1:1-765	ACV89748.1:1-759
ACI40921.1:1-765	ACV89759.1:1-759
ACI40921.1:1-765	ACX55289.1:1-759
ACI40921.1:1-765	ACX55300.1:1-759
ACI40921.1:1-765	ACX55311.1:1-759
ACI40921.1:1-765	ACX55322.1:1-759
ACI40921.1:1-765	ACX55333.1:1-759
ACI40921.1:1-765	ACX55344.1:1-759
ACI40921.1:1-765	ACX55355.1:1-759
ACI40921.1:1-765	ACX55366.1:1-759
ACI40921.1:1-765	ACX55377.1:1-759
ACI40921.1:1-765	ACX55388.2:1-755
ACI40921.1:1-765	ACX55399.1:1-759
ACI40921.1:1-765	ACX55410.1:1-759
ACI40921.1:1-765	ACX55421.1:1-759
ACI40921.1:1-765	ACX55432.1:1-759
ACI40921.1:1-765	ACX55443.1:1-759
ACI40921.1:1-765	ACX55454.1:1-759
ACI40921.1:1-765	ACX55465.1:1-759
ACI40921.1:1-765	ACX55476.1:1-759
ACI40921.1:1-765	ACX55487.1:1-759
ACI40921.1:1-765	ACX55498.1:1-759
ACI40921.1:1-765	ACX55509.1:1-759
ACI40921.1:1-765	ACX55520.1:1-759
ACI40921.1:1-765	ACX55531.2:1-749
ACI40921.1:1-765	ACX55542.1:1-759
ACI40921.1:1-765	ACX55553.1:1-759
ACI40921.1:1-765	ACX55564.1:1-759
ACI40921.1:1-765	ACX55575.1:1-759
ACI40921.1:1-765	ACX55586.1:1-759
ACI40921.1:1-765	ACX61638.1:1-759
ACI40921.1:1-765	ACX61647.1:1-759
ACI40921.1:1-765	ACX61658.1:1-759
ACI40921.1:1-765	ACY78024.1:1-759
ACI40921.1:1-765	ACY78035.1:1-759
ACI40921.1:1-765	ACY78046.1:1-759
ACI40921.1:1-765	ACY78057.1:1-759
ACI40921.1:1-765	ACY78068.1:1-759
ACI40921.1:1-765	ACY78079.1:1-750
ACI40921.1:1-765	ACY78090.1:1-759
ACI40921.1:1-765	ACY78101.1:1-759
ACI40921.1:1-765	ACZ58087.1:1-759
ACI40921.1:1-765	ACZ58122.1:1-759
ACI40921.1:1-765	ACZ58135.1:1-759
ACI40921.1:1-765	ADA69370.1:1-759
ACI40921.1:1-765	ADA69381.1:1-759
ACI40921.1:1-765	ADA69392.1:1-759
ACI40921.1:1-765	ADA69403.1:1-759
ACI40921.1:1-765	ADA69414.1:1-759
ACI40921.1:1-765	ADA69425.1:1-759
ACI40921.1:1-765	ADA82089.1:1-759
ACI40921.1:1-765	ADA82100.1:1-759
ACI40921.1:1-765	ADA82111.1:1-759
ACI40921.1:1-765	ADA82122.1:1-759
ACI40921.1:1-765	ADA82133.1:1-759
ACI40921.1:1-765	ADA82144.1:1-759
ACI40921.1:1-765	ADA82155.1:1-759
ACI40921.1:1-765	ADA82166.1:1-759
ACI40921.1:1-765	ADA82188.1:1-759
ACI40921.1:1-765	ADB25335.1:1-602
ACI40921.1:1-765	ADB25346.1:1-602
ACI40921.1:1-765	ADB25357.1:1-602
ACI40921.1:1-765	ADB25368.1:1-602
ACI40921.1:1-765	ADB25379.1:1-748
ACI40921.1:1-765	ADB25390.1:1-602
ACI40921.1:1-765	ADB25401.1:1-602
ACI40921.1:1-765	ADB25412.1:1-602
ACI40921.1:1-765	ADB25423.1:1-737
ACI40921.1:1-765	ADB25434.1:1-736
ACI40921.1:1-765	ADB25445.1:1-747
ACI40921.1:1-765	ADB25456.1:1-602
ACI40921.1:1-765	ADB25467.1:1-602
ACI40921.1:1-765	ADB25478.1:1-745
ACI40921.1:1-765	ADB25489.1:1-602
ACI40921.1:1-765	ADB25500.1:1-746
ACI40921.1:1-765	ADB25511.1:1-749
ACI40921.1:1-765	ADB25522.1:1-735
ACI40921.1:1-765	ADB25533.1:1-755
ACI40921.1:1-765	ADB25544.1:1-759
ACI40921.1:1-765	ADB25555.1:1-738
ACI40921.1:1-765	ADB25566.1:1-747
ACI40921.1:1-765	ADB25577.1:1-747
ACI40921.1:1-765	ADB25588.1:1-735
ACI40921.1:1-765	ADB25599.1:1-736
ACI40921.1:1-765	ADB25610.1:1-735
ACI40921.1:1-765	ADB25621.1:1-747
ACI40921.1:1-765	ADB25632.1:1-747
ACI40921.1:1-765	ADB25643.1:1-747
ACI40921.1:1-765	ADB25654.1:1-735
ACI40921.1:1-765	ADB25665.1:1-749
ACI40921.1:1-765	ADB25676.1:1-725
ACI40921.1:1-765	ADB25687.1:1-747
ACI40921.1:1-765	ADB25698.1:1-747
ACI40921.1:1-765	ADB25709.1:1-602
ACI40921.1:1-765	ADB25720.1:1-602
ACI40921.1:1-765	ADB25731.1:1-748
ACI40921.1:1-765	ADB25742.1:1-748
ACI40921.1:1-765	ADB25753.1:1-738
ACI40921.1:1-765	ADB25764.1:1-737
ACI40921.1:1-765	ADB25775.1:1-748
ACI40921.1:1-765	ADB25786.1:1-748
ACI40921.1:1-765	ADB25797.1:1-748
ACI40921.1:1-765	ADB25808.1:1-748
ACI40921.1:1-765	ADB25819.1:1-747
ACI40921.1:1-765	ADB25830.1:1-732
ACI40921.1:1-765	ADB25841.1:1-747
ACI40921.1:1-765	ADB25852.1:1-747
ACI40921.1:1-765	ADB25863.1:1-748
ACI40921.1:1-765	ADB25874.1:1-744
ACI40921.1:1-765	ADB25885.1:1-737
ACI40921.1:1-765	ADB25896.1:1-733
ACI40921.1:1-765	ADB25907.1:1-735
ACI40921.1:1-765	ADB25918.1:1-733
ACI40921.1:1-765	ADB25929.1:1-747
ACI40921.1:1-765	ADB25940.1:1-753
ACI40921.1:1-765	ADB25951.1:1-742
ACI40921.1:1-765	ADB25962.1:1-732
ACI40921.1:1-765	ADB25973.1:1-732
ACI40921.1:1-765	ADB25984.1:1-740
ACI40921.1:1-765	ADB25995.1:1-736
ACI40921.1:1-765	ADB26006.1:1-747
ACI40921.1:1-765	ADB26017.1:1-743
ACI40921.1:1-765	ADB26028.1:1-735
ACI40921.1:1-765	ADB26039.1:1-736
ACI40921.1:1-765	ADB26050.1:1-735
ACI40921.1:1-765	ADB26061.1:1-735
ACI40921.1:1-765	ADB26072.1:1-736
ACI40921.1:1-765	ADB26083.1:1-748
ACI40921.1:1-765	ADB26094.1:1-746
ACI40921.1:1-765	ADB26105.1:1-747
ACI40921.1:1-765	ADB26116.1:1-731
ACI40921.1:1-765	ADB26127.1:1-743
ACI40921.1:1-765	ADB26138.1:1-742
ACI40921.1:1-765	ADB26149.1:1-735
ACI40921.1:1-765	ADB26160.1:1-748
ACI40921.1:1-765	ADB26171.1:1-735
ACI40921.1:1-765	ADB26182.1:1-743
ACI40921.1:1-765	ADB26193.1:1-758
ACI40921.1:1-765	ADB26204.1:1-736
ACI40921.1:1-765	ADB26215.1:1-735
ACI40921.1:1-765	ADB26226.1:1-734
ACI40921.1:1-765	ADB26237.1:1-738
ACI40921.1:1-765	ADB26248.1:1-738
ACI40921.1:1-765	ADC44119.1:1-759
ACI40921.1:1-765	ADD13572.1:1-751
ACI40921.1:1-765	ADD25328.1:1-759
ACI40921.1:1-765	ADE75022.1:1-759
ACI40921.1:1-765	ADE75038.1:1-759
ACI40921.1:1-765	ADE75049.1:1-759
ACI40921.1:1-765	ADE75078.1:1-759
ACI40921.1:1-765	ADE75107.1:1-759
ACI40921.1:1-765	ADE75118.1:1-759
ACI40921.1:1-765	ADE75135.1:1-755
ACI40921.1:1-765	ADE75162.1:1-759
ACI40921.1:1-765	ADE75171.1:1-759
ACI40921.1:1-765	ADE75179.1:1-759
ACI40921.1:1-765	ADE75199.1:1-759
ACI40921.1:1-765	ADE75210.1:1-759
ACI40921.1:1-765	ADE75221.1:1-759
ACI40921.1:1-765	ADE75236.1:1-759
ACI40921.1:1-765	ADE75247.1:1-759
ACI40921.1:1-765	ADE75257.1:1-759
ACI40921.1:1-765	ADE75268.1:1-759
ACI40921.1:1-765	ADE75290.1:1-759
ACI40921.1:1-765	ADE75301.1:1-759
ACI40921.1:1-765	ADE75366.1:1-759
ACI40921.1:1-765	ADE75377.1:1-759
ACI40921.1:1-765	ADF45444.1:1-759
ACI40921.1:1-765	ADF45455.1:1-759
ACI40921.1:1-765	ADF45466.1:1-759
ACI40921.1:1-765	ADF65087.1:1-759
ACI40921.1:1-765	ADG28018.1:1-746
ACI40921.1:1-765	ADG28029.1:1-737
ACI40921.1:1-765	ADG44984.2:1-759
ACI40921.1:1-765	ADH94407.1:1-759
ACI40921.1:1-765	ADH95943.1:1-759
ACI40921.1:1-765	ADH96072.1:1-759
ACI40921.1:1-765	ADH96083.1:1-759
ACI40921.1:1-765	ADH96105.1:1-759
ACI40921.1:1-765	ADH96127.2:1-759
ACI40921.1:1-765	ADH96138.1:1-759
ACI40921.1:1-765	ADH96160.2:1-752
ACI40921.1:1-765	ADH96171.1:1-759
ACI40921.1:1-765	ADH96193.1:1-759
ACI40921.1:1-765	ADH96204.1:1-759
ACI40921.1:1-765	ADH96215.1:1-759
ACI40921.1:1-765	ADH96237.1:1-759
ACI40921.1:1-765	ADH96248.1:1-759
ACI40921.1:1-765	ADH96259.1:1-759
ACI40921.1:1-765	ADH96336.2:1-759
ACI40921.1:1-765	ADH96369.1:1-759
ACI40921.1:1-765	ADI88878.1:1-759
ACI40921.1:1-765	ADJ67493.1:1-759
ACI40921.1:1-765	ADK71133.1:1-759
ACI40921.1:1-765	ADK71144.1:1-759
ACI40921.1:1-765	ADK78181.1:1-759
ACI40921.1:1-765	ADK78192.1:1-759
ACI40921.1:1-765	ADK78203.1:1-759
ACI40921.1:1-765	ADL57402.1:1-759
ACI40921.1:1-765	ADM07052.1:1-753
ACI40921.1:1-765	ADM07063.1:1-756
ACI40921.1:1-765	ADM07074.1:1-758
ACI40921.1:1-765	ADM07085.1:1-755
ACI40921.1:1-765	ADM07096.1:1-758
ACI40921.1:1-765	ADM07107.1:1-754
ACI40921.1:1-765	ADM80398.1:1-759
ACI40921.1:1-765	ADO65936.1:1-759
ACI40921.1:1-765	ADO65947.1:1-759
ACI40921.1:1-765	ADP06904.1:1-759
ACI40921.1:1-765	ADP06914.1:1-759
ACI40921.1:1-765	ADP06922.1:1-759
ACI40921.1:1-765	ADP06931.1:1-759
ACI40921.1:1-765	ADP06942.1:1-759
